cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Stewart County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stewart County,Georgia,0,0,0,0,0,0,0,0,0,0
"Taliaferro County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taliaferro County,Georgia,0,0,0,0,0,0,0,0,0,0
"Tattnall County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tattnall County,Georgia,0,0,0,0,0,0,0,0,0,0
"Telfair County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Telfair County,Georgia,0,0,0,0,0,0,0,0,0,0
"Terrell County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terrell County,Georgia,0,0,0,0,0,0,0,0,0,0
"Treutlen County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Treutlen County,Georgia,0,0,0,0,0,0,0,0,0,0
"Turner County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turner County,Georgia,0,0,0,0,0,0,0,0,0,0
"Twiggs County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Twiggs County,Georgia,0,0,0,0,0,0,0,0,0,0
"Warren County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Warren County,Georgia,0,0,0,0,0,0,0,0,0,0
"Wayne County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wayne County,Georgia,0,0,0,0,0,0,0,0,0,0
"Webster County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Webster County,Georgia,0,0,0,0,0,0,0,0,0,0
"Wheeler County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wheeler County,Georgia,0,0,0,0,0,0,0,0,0,0
"Wilcox County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilcox County,Georgia,0,0,0,0,1,0,0,0,0,0
"Wilkes County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilkes County,Georgia,0,0,0,0,0,0,0,0,0,0
"Wilkinson County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilkinson County,Georgia,0,0,0,0,0,0,0,0,0,0
"Worth County,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Worth County,Georgia,0,0,0,0,0,0,0,0,0,1
"Georgia,Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,Georgia,0,1,0,0,0,0,0,0,0,0
"Hawaii,Hawaii",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hawaii,Hawaii,0,0,0,0,0,0,0,0,0,0
"Adams County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adams County,Idaho,0,0,0,0,0,0,0,0,0,0
"Bear Lake County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bear Lake County,Idaho,0,0,0,0,0,0,0,0,0,0
"Boundary County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary County,Idaho,0,0,0,1,1,0,1,0,0,0
"Butte County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Butte County,Idaho,0,0,0,0,0,0,0,0,0,0
"Camas County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Camas County,Idaho,0,0,0,0,0,0,0,0,0,0
"Clark County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clark County,Idaho,0,0,0,0,0,0,0,0,0,0
"Custer County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Custer County,Idaho,0,0,0,0,0,0,0,0,0,0
"Elmore County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elmore County,Idaho,0,1,0,0,0,0,0,0,0,0
"Franklin County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Franklin County,Idaho,0,0,0,0,0,0,0,0,0,0
"Fremont County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fremont County,Idaho,0,0,0,0,0,0,0,0,0,0
"Gooding County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gooding County,Idaho,0,0,0,0,0,0,0,1,0,1
"Jefferson County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jefferson County,Idaho,0,0,0,2,1,0,0,0,0,0
"Lewis County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis County,Idaho,0,0,0,0,0,0,0,0,0,0
"Lincoln County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lincoln County,Idaho,0,0,0,0,0,0,0,0,0,0
"Minidoka County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Minidoka County,Idaho,0,0,0,0,0,0,1,1,0,0
"Oneida County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oneida County,Idaho,0,0,0,0,0,0,0,0,0,0
"Power County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Power County,Idaho,0,0,0,0,0,0,0,0,0,0
"Shoshone County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shoshone County,Idaho,0,0,0,0,0,0,0,0,0,0
"Washington County,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington County,Idaho,0,0,0,0,0,0,0,1,0,0
"Idaho,Idaho",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Idaho,Idaho,0,0,0,0,0,0,0,0,0,0
"Alexander County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alexander County,Illinois,0,0,0,0,0,0,0,0,0,0
"Brown County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brown County,Illinois,0,0,0,0,0,0,0,1,0,0
"Cass County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cass County,Illinois,0,0,0,0,1,1,0,1,0,1
"Clark County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clark County,Illinois,0,0,2,1,0,2,4,3,1,0
"De Witt County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,De Witt County,Illinois,0,0,1,0,1,0,0,0,1,0
"Edgar County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edgar County,Illinois,1,0,0,2,0,1,1,0,1,2
"Edwards County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edwards County,Illinois,0,0,0,1,0,0,0,0,0,0
"Greene County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greene County,Illinois,1,0,0,0,1,1,0,0,0,2
"Hardin County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hardin County,Illinois,0,0,0,1,1,0,0,0,0,0
"Moultrie County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moultrie County,Illinois,0,0,0,0,0,0,0,0,2,0
"Perry County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Perry County,Illinois,0,0,0,0,2,0,0,0,0,0
"Pulaski County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pulaski County,Illinois,0,0,0,0,0,0,0,0,0,0
"Saline County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saline County,Illinois,0,0,0,1,0,0,0,0,2,1
"Shelby County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shelby County,Illinois,0,0,0,0,0,0,0,0,2,0
"Stark County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stark County,Illinois,1,0,0,0,0,0,0,0,0,0
"Woodford County,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Woodford County,Illinois,1,1,1,0,1,2,1,0,4,3
"Illinois,Illinois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illinois,Illinois,0,0,0,0,0,0,0,0,0,0
"Carroll County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carroll County,Indiana,1,1,1,0,0,1,1,1,1,0
"Crawford County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crawford County,Indiana,0,0,0,0,0,0,0,0,1,0
"Fulton County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulton County,Indiana,0,1,1,1,1,0,2,3,5,4
"Jay County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jay County,Indiana,0,0,0,0,0,0,0,0,0,0
"LaGrange County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LaGrange County,Indiana,0,1,0,0,0,0,0,0,0,2
"Miami County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miami County,Indiana,0,0,0,0,0,1,1,0,1,1
"Noble County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noble County,Indiana,0,0,0,0,0,0,1,0,0,0
"Tipton County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tipton County,Indiana,0,0,0,0,0,0,0,0,0,0
"Union County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Union County,Indiana,0,0,0,0,0,0,0,0,0,0
"Warren County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Warren County,Indiana,0,1,0,0,0,1,0,0,0,0
"Washington County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington County,Indiana,0,0,0,0,0,1,0,0,0,0
"Wells County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wells County,Indiana,0,0,0,0,0,0,0,1,0,0
"White County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White County,Indiana,0,0,0,0,0,3,1,1,1,1
"Indiana,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indiana,Indiana,12,10,7,19,15,26,32,0,0,62
"Adams County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adams County,Iowa,0,0,0,0,0,0,0,0,0,0
"Allamakee County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allamakee County,Iowa,1,11,11,9,4,5,7,2,10,3
"Audubon County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Audubon County,Iowa,0,0,0,0,0,0,0,0,0,0
"Buchanan County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buchanan County,Iowa,0,0,1,3,1,3,4,0,3,1
"Buena Vista County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buena Vista County,Iowa,0,0,0,0,0,0,0,1,0,0
"Butler County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Butler County,Iowa,0,1,0,2,0,1,0,0,0,0
"Calhoun County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calhoun County,Iowa,0,0,0,0,0,0,0,0,0,1
"Clarke County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clarke County,Iowa,0,0,0,0,0,0,0,0,0,0
"Decatur County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decatur County,Iowa,0,0,0,1,0,1,0,0,1,2
"Greene County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greene County,Iowa,0,0,0,0,0,0,0,0,0,0
"Ida County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ida County,Iowa,0,0,0,0,0,1,0,0,0,0
"Iowa County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iowa County,Iowa,2,0,1,5,2,1,3,0,3,3
"O'Brien County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O'Brien County,Iowa,0,0,0,0,0,0,0,0,0,0
"Page County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Page County,Iowa,0,0,0,0,0,1,0,0,0,2
"Palo Alto County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palo Alto County,Iowa,0,0,0,0,0,0,0,0,0,0
"Pocahontas County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pocahontas County,Iowa,0,0,0,0,0,0,0,0,0,0
"Poweshiek County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poweshiek County,Iowa,1,0,1,2,2,0,1,0,1,3
"Sac County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sac County,Iowa,0,0,0,0,0,0,0,0,0,0
"Shelby County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shelby County,Iowa,0,0,0,0,0,0,0,0,1,0
"Winnebago County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Winnebago County,Iowa,0,0,1,1,0,2,0,1,0,1
"Iowa,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iowa,Iowa,0,0,0,0,0,0,0,0,0,0
"Brown County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brown County,Kansas,0,0,0,0,0,0,0,0,0,0
"Chautauqua County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chautauqua County,Kansas,0,0,0,0,0,0,0,0,0,0
"Cheyenne County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheyenne County,Kansas,0,0,0,0,0,0,0,0,0,0
"Cloud County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud County,Kansas,0,0,0,1,0,0,0,0,0,0
"Decatur County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decatur County,Kansas,0,0,0,0,0,0,0,0,0,0
"Doniphan County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doniphan County,Kansas,0,0,0,0,0,0,0,0,0,0
"Edwards County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edwards County,Kansas,0,0,0,0,0,0,0,0,0,0
"Ellsworth County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ellsworth County,Kansas,0,0,0,0,0,0,0,0,0,0
"Finney County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finney County,Kansas,0,0,0,0,0,0,0,0,0,1
"Graham County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Graham County,Kansas,0,0,0,0,0,0,0,0,0,0
"Grant County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grant County,Kansas,0,0,0,0,0,0,0,0,0,0
"Gray County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gray County,Kansas,0,0,0,0,0,0,0,0,1,0
"Greeley County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greeley County,Kansas,0,0,0,0,0,0,0,0,0,0
"Greenwood County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greenwood County,Kansas,0,0,1,0,0,0,1,0,0,0
"Hamilton County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamilton County,Kansas,0,0,0,0,0,0,0,0,0,0
"Harper County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harper County,Kansas,0,0,0,0,0,0,0,0,0,0
"Haskell County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haskell County,Kansas,0,0,0,0,0,0,1,0,0,0
"Hodgeman County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hodgeman County,Kansas,0,0,0,0,0,0,0,0,0,0
"Jefferson County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jefferson County,Kansas,0,0,0,0,0,0,0,0,1,1
"Jewell County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jewell County,Kansas,0,0,0,0,0,0,0,0,0,0
"Kearny County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kearny County,Kansas,0,0,0,0,0,0,0,0,0,0
"Kiowa County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiowa County,Kansas,0,0,0,0,0,0,0,0,0,0
"Linn County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Linn County,Kansas,0,0,0,0,1,0,0,0,0,0
"Morris County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morris County,Kansas,0,0,0,1,0,1,0,0,0,0
"Morton County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morton County,Kansas,0,0,0,0,0,0,0,0,0,0
"Ness County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ness County,Kansas,0,0,0,0,0,0,0,0,0,0
"Pawnee County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pawnee County,Kansas,0,0,0,0,0,0,0,0,0,0
"Republic County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Republic County,Kansas,0,0,0,0,0,0,0,0,0,0
"Rooks County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rooks County,Kansas,0,0,0,0,0,0,0,1,0,0
"Rush County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rush County,Kansas,0,0,0,0,0,0,0,0,0,0
"Scott County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott County,Kansas,0,0,0,0,0,0,0,0,0,0
"Sheridan County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheridan County,Kansas,0,0,0,0,0,0,0,0,0,0
"Smith County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Smith County,Kansas,0,0,0,0,0,0,0,0,0,0
"Stevens County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stevens County,Kansas,0,0,0,0,0,0,0,0,0,0
"Trego County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trego County,Kansas,0,0,0,0,0,0,0,0,0,0
"Wallace County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallace County,Kansas,0,0,0,0,0,0,0,0,0,0
"Washington County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington County,Kansas,0,0,0,0,0,0,0,0,0,0
"Wichita County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wichita County,Kansas,0,0,0,0,0,0,0,0,0,0
"Wilson County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilson County,Kansas,0,0,0,0,0,0,0,0,0,0
"Kansas,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kansas,Kansas,0,0,0,0,0,0,0,0,0,1
"Allen County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allen County,Kentucky,0,0,0,0,0,1,0,0,0,0
"Anderson County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anderson County,Kentucky,0,0,0,0,1,0,0,0,0,0
"Ballard County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ballard County,Kentucky,0,0,0,0,0,0,0,1,0,0
"Bath County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bath County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Caldwell County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caldwell County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Carlisle County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlisle County,Kentucky,0,0,0,0,1,0,0,0,0,0
"Carroll County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carroll County,Kentucky,0,0,1,1,1,6,0,0,0,0
"Casey County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casey County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Crittenden County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crittenden County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Cumberland County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cumberland County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Elliott County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elliott County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Fleming County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fleming County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Fulton County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulton County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Gallatin County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallatin County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Harlan County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harlan County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Hart County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hart County,Kentucky,0,0,0,0,3,1,0,0,0,0
"Henry County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henry County,Kentucky,0,0,0,0,0,0,0,0,1,0
"Hickman County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hickman County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Jackson County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jackson County,Kentucky,0,0,0,0,1,0,0,0,0,0
"Johnson County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Johnson County,Kentucky,0,0,0,0,1,1,0,0,0,0
"Knox County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Knox County,Kentucky,0,0,0,1,0,0,1,0,0,0
"Lewis County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lewis County,Kentucky,0,0,0,0,0,0,0,0,0,0
"McCreary County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McCreary County,Kentucky,0,0,0,0,0,2,2,0,0,0
"McLean County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,McLean County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Magoffin County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magoffin County,Kentucky,0,0,0,0,0,0,1,0,0,0
"Marion County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marion County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Martin County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Menifee County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Menifee County,Kentucky,0,0,0,0,0,1,0,0,0,0
"Monroe County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monroe County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Morgan County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morgan County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Owen County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Owen County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Pendleton County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pendleton County,Kentucky,0,0,0,0,1,2,0,0,1,0
"Powell County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Powell County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Robertson County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robertson County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Taylor County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taylor County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Todd County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Todd County,Kentucky,0,0,0,0,0,0,0,0,0,0
