id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,keywords_label,Ground Truth
5.1641E+17,"@jeng2495 she is an NP now, but is in Naturopathic school to also be an ND.. With my lyme stuff, we have been inspired..",912758252,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2014-09-29T02:12:21.000Z,122110449,5.16398E+17,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '516409574933688320'}]",,"{'mentions': [{'start': 0, 'end': 9, 'username': 'jeng2495', 'id': '122110449'}]}","{'created_at': '2012-10-29T16:20:07.000Z', 'location': 'San Diego, CA', 'public_metrics': {'followers_count': 1195, 'following_count': 741, 'tweet_count': 34506, 'listed_count': 26}, 'username': 'Foreezyo', 'description': 'A tick stole my brain, but I still have my soul.. #Masshole #ICP #Lyme', 'name': 'Foreezyo'}",Foreezyo,San Diego,California,San Diego County,United States,"San Diego County,California",2014,0,
1.13346E+18,7 Things to know about Lyme Disease - click the link to get the guide!  https://t.co/YSvZNt6n87 https://t.co/VM6kDueLQD,2530360513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2019-05-28T19:51:06.000Z,,1.13346E+18,everyone,SocialPilot.co,,,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/YSvZNt6n87', 'expanded_url': 'https://roco2lab.com/7-things-to-know-about-lyme-disease-ebook/', 'display_url': 'roco2lab.com/7-things-to-kn…'}, {'start': 96, 'end': 119, 'url': 'https://t.co/VM6kDueLQD', 'expanded_url': 'https://twitter.com/O2WNY/status/1133460711194079232/video/1', 'display_url': 'pic.twitter.com/VM6kDueLQD'}], 'annotations': [{'start': 23, 'end': 34, 'probability': 0.6244, 'type': 'Other', 'normalized_text': 'Lyme Disease'}]}","{'location': 'Rochester New York', 'created_at': '2014-05-28T16:11:37.000Z', 'public_metrics': {'followers_count': 80, 'following_count': 145, 'tweet_count': 1522, 'listed_count': 0}, 'description': 'Function Health & Hyperbarics          585-HBOTWNY (585-426-8969)', 'name': 'o2wny', 'username': 'O2WNY'}",O2WNY,Rochester,New York,Monroe County,United States,"Monroe County,New York",2019,1,1
8.98328E+17,Is it really Lyme? Researchers developing a new test to tell   https://t.co/qNlHxvGK7m,56518340,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-17T23:36:54.000Z,,8.98328E+17,everyone,Twitter Web Client,,,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/qNlHxvGK7m', 'expanded_url': 'https://www.apnews.com/f16ff2a9923946669b9d3e56f8e34e25', 'display_url': 'apnews.com/f16ff2a9923946…'}]}","{'description': ""Author, children's books, articles, scifi/fan"", 'created_at': '2009-07-13T22:39:40.000Z', 'name': 'PAULA SHENE', 'username': 'MANDYTHEALPHA', 'location': 'Southampton, New York', 'public_metrics': {'followers_count': 1119, 'following_count': 1921, 'tweet_count': 49159, 'listed_count': 64}}",MANDYTHEALPHA,Southampton,New York,Suffolk County,United States,"Suffolk County,New York",2017,0,
3.25079E+17,"Katina Makris Healing From #Lyme Disease #Fibromyalgia..."" by Get Better Wellness on #BlogTalkRadio  http://t.co/HCszwC0hFG",17180273,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T02:50:19.000Z,,3.25079E+17,everyone,Twitter for Websites,,,"{'annotations': [{'start': 0, 'end': 12, 'probability': 0.7484, 'type': 'Person', 'normalized_text': 'Katina Makris'}], 'hashtags': [{'start': 27, 'end': 32, 'tag': 'Lyme'}, {'start': 41, 'end': 54, 'tag': 'Fibromyalgia'}, {'start': 85, 'end': 99, 'tag': 'BlogTalkRadio'}], 'urls': [{'start': 101, 'end': 123, 'url': 'http://t.co/HCszwC0hFG', 'expanded_url': 'http://www.blogtalkradio.com/getbetterwellness/2012/11/15/the-get-better-wellness-radio-show-with-erin-chamerlik', 'display_url': 'blogtalkradio.com/getbetterwelln…'}]}","{'location': 'Nashville, TN', 'name': 'Erin Chamerlik 🇺🇸 Reclaiming health naturally.', 'username': 'ErinChamerlik', 'public_metrics': {'followers_count': 2258, 'following_count': 575, 'tweet_count': 10570, 'listed_count': 98}, 'description': 'Author, The Reclaim Diet.  https://t.co/ELA1Kp90Jp  \nHave you been duped by the wrong advice? Reclaim your health!\nWhy humans are sick and fat and how to fix it.', 'created_at': '2008-11-05T03:34:27.000Z'}",ErinChamerlik,Nashville,Tennessee,Davidson County,United States,"Davidson County,Tennessee",2013,1,1
1.42225E+18,@CSS1491 @cjsullyinnyc @LauraMiers Chronic Lyme? I thought that didn’t exist! At least that’s what the obnoxious neurologist told me after he said that I was being preyed upon by my other doctors. 🙄 I was ready for him though. 😉 I think he was shocked that I talked back to him.,770619289,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2021-08-02T17:31:01.000Z,1855896606,1.42197E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1422151711943184386'}]",,"{'mentions': [{'start': 0, 'end': 8, 'username': 'CSS1491', 'id': '1855896606'}, {'start': 9, 'end': 22, 'username': 'cjsullyinnyc', 'id': '419842040'}, {'start': 23, 'end': 34, 'username': 'LauraMiers', 'id': '170280910'}]}","{'location': 'Chicago', 'created_at': '2012-08-21T01:54:07.000Z', 'public_metrics': {'followers_count': 130, 'following_count': 159, 'tweet_count': 5570, 'listed_count': 2}, 'description': 'Union member and public school teacher for special education; my kids are the priority, worry about your own selves', 'name': 'Boots McGroots🆘', 'username': 'Booterslp'}",Booterslp,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2021,1,1
9.08122E+17,"WOW, my #superhero @angie_gaffney @ThePerezHilton @thefawz plz support this amazing woman  https://t.co/Gpt8cWJ9ue",3244280631,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2017-09-14T00:17:04.000Z,,9.08122E+17,everyone,Twitter for iPhone,,,"{'mentions': [{'start': 19, 'end': 33, 'username': 'angie_gaffney', 'id': '1733600970'}, {'start': 34, 'end': 49, 'username': 'ThePerezHilton', 'id': '3911239745'}, {'start': 50, 'end': 58, 'username': 'thefawz', 'id': '26880484'}], 'hashtags': [{'start': 8, 'end': 18, 'tag': 'superhero'}], 'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/Gpt8cWJ9ue', 'expanded_url': 'https://www.usatoday.com/story/life/books/2017/09/11/yolanda-hadids-battle-beat-lyme-disease-and-haters/647472001/', 'display_url': 'usatoday.com/story/life/boo…'}]}","{'public_metrics': {'followers_count': 581, 'following_count': 323, 'tweet_count': 6664, 'listed_count': 45}, 'created_at': '2015-05-10T02:07:50.000Z', 'description': 'Impassioned advocate for Chicago indie talent. I AM the connector 😇', 'name': 'Maggie Marling', 'username': 'MaggieMarling', 'location': 'Chicago, IL'}",MaggieMarling,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2017,0,
2.49582E+17,Interior courtyard at Lyme Park. This is what Colin Firth frantically runs across after Jennifer Ehle catche http://t.co/i0fwpFnc,533942450,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-22T18:51:13.000Z,,2.49582E+17,everyone,Instagram,,,"{'annotations': [{'start': 22, 'end': 30, 'probability': 0.9225, 'type': 'Place', 'normalized_text': 'Lyme Park'}, {'start': 46, 'end': 56, 'probability': 0.992, 'type': 'Person', 'normalized_text': 'Colin Firth'}, {'start': 88, 'end': 100, 'probability': 0.9525, 'type': 'Person', 'normalized_text': 'Jennifer Ehle'}], 'urls': [{'start': 109, 'end': 129, 'url': 'http://t.co/i0fwpFnc', 'expanded_url': 'http://instagr.am/p/P42I_niyHL/', 'display_url': 'instagr.am/p/P42I_niyHL/'}]}","{'public_metrics': {'followers_count': 181, 'following_count': 107, 'tweet_count': 803, 'listed_count': 2}, 'location': 'Washington', 'created_at': '2012-03-23T06:18:04.000Z', 'description': 'We offer exciting, meaningful trips all over the world.', 'name': 'DistantMountainTrips', 'username': 'DistantMtTrips'}",DistantMtTrips,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2012,0,
1.12555E+18,@moore_kaci @ABRodeoRoad and ticks give animals and humans lyme disease 🤷🏽‍♀️ I have a horse and i’d never be able to justify blatantly running over an animal because of a small chance of it getting my horse sick,1321562707,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2019-05-06T23:40:14.000Z,1050296852,1.12539E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1125486618046009344'}]",,"{'mentions': [{'start': 0, 'end': 11, 'username': 'moore_kaci', 'id': '1050296852'}, {'start': 12, 'end': 24, 'username': 'ABRodeoRoad', 'id': '2201956231'}]}","{'created_at': '2013-04-02T02:04:13.000Z', 'public_metrics': {'followers_count': 858, 'following_count': 1066, 'tweet_count': 20053, 'listed_count': 6}, 'username': 'sierrakellym', 'description': 'be the change you want to see ✨✨ future exotics veterinarian', 'name': 'sie', 'location': 'Boise, ID'}",sierrakellym,Boise,Idaho,Ada County,United States,"Ada County,Idaho",2019,1,1
1.27335E+18,https://t.co/wmb829qRtX The Lyme Community Has Lost a Hero and a Friend: Dr. Neil Spector https://t.co/RzGlo1qfoB,1186428343,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-06-17T20:39:32.000Z,,1.27335E+18,everyone,dlvr.it,,,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wmb829qRtX', 'expanded_url': 'http://gaia.com/4bidden', 'display_url': 'gaia.com/4bidden'}, {'start': 90, 'end': 113, 'url': 'https://t.co/RzGlo1qfoB', 'expanded_url': 'http://dlvr.it/RYrJ4t', 'display_url': 'dlvr.it/RYrJ4t'}], 'annotations': [{'start': 73, 'end': 88, 'probability': 0.8337, 'type': 'Person', 'normalized_text': 'Dr. Neil Spector'}]}","{'public_metrics': {'followers_count': 12746, 'following_count': 1101, 'tweet_count': 43238, 'listed_count': 0}, 'description': 'Apple Music: https://t.co/THzD7Ny0OW | \nIMDB: https://t.co/Kc78Rer05q | \nWIKI: https://t.co/P9ygChmv97', 'username': '4biddnKnowledge', 'created_at': '2013-02-16T14:33:30.000Z', 'location': 'Weston, FL', 'name': 'Billy Carson II'}",4biddnKnowledge,Weston,Florida,Broward County,United States,"Broward County,Florida",2020,0,
3.76259E+17,@radioleary could you mention the world record attempt in Lyme today at 5pm - over 2000 guitarists playing Buddy Holly Rave On on beach!  X,634901804,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-09-07T08:23:15.000Z,176486829,3.76256E+17,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '376256203577651200'}]",,"{'mentions': [{'start': 0, 'end': 11, 'username': 'radioleary', 'id': '176486829'}], 'annotations': [{'start': 58, 'end': 61, 'probability': 0.5356, 'type': 'Place', 'normalized_text': 'Lyme'}, {'start': 107, 'end': 125, 'probability': 0.3884, 'type': 'Other', 'normalized_text': 'Buddy Holly Rave On'}]}","{'public_metrics': {'followers_count': 1825, 'following_count': 1791, 'tweet_count': 2573, 'listed_count': 33}, 'created_at': '2012-07-13T22:08:44.000Z', 'description': 'Multi award winning! Friendly and relaxed cafes. Seriously good coffee, local, tasty, home-made, delicious food & cake. GF/DF friendly xx', 'name': 'Aroma Lyme/Bridport', 'location': 'Dorset', 'username': 'aroma_cafes'}",aroma_cafes,Dorset,Ohio,Ashtabula County,United States,"Ashtabula County,Ohio",2013,0,
9.02185E+17,Help The Flippin Lyme Foundation every time you shop: https://t.co/lrxgybi6SR,3325622244,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-28T15:04:42.000Z,,9.02185E+17,everyone,iGive.com,,,"{'annotations': [{'start': 5, 'end': 31, 'probability': 0.4086, 'type': 'Organization', 'normalized_text': 'The Flippin Lyme Foundation'}], 'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/lrxgybi6SR', 'expanded_url': 'https://www.iGive.com/GZTIZGA', 'display_url': 'iGive.com/GZTIZGA'}]}","{'public_metrics': {'followers_count': 15, 'following_count': 67, 'tweet_count': 2082, 'listed_count': 0}, 'location': 'Eugene, OR', 'created_at': '2015-08-23T04:42:57.000Z', 'description': '', 'name': 'DiveGirl Deb', 'username': 'yOUdONTknowm3wE'}",yOUdONTknowm3wE,Eugene,Oregon,Lane County,United States,"Lane County,Oregon",2017,0,
1.07921E+18,"Unfortunately we were one of these accounts, we are about $70k into fighting Lyme and coinfections #fucklyme https://t.co/uhOXEIkwxG",44114748,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2018-12-30T03:12:15.000Z,,1.07921E+18,everyone,Twitter for Android,"[{'type': 'quoted', 'id': '1078828447944921088'}]",,"{'hashtags': [{'start': 99, 'end': 108, 'tag': 'fucklyme'}], 'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/uhOXEIkwxG', 'expanded_url': 'https://twitter.com/NPR/status/1078828447944921088', 'display_url': 'twitter.com/NPR/status/107…'}]}","{'public_metrics': {'followers_count': 154, 'following_count': 283, 'tweet_count': 1738, 'listed_count': 23}, 'created_at': '2009-06-02T13:11:57.000Z', 'name': 'Matt Lemke', 'description': 'Technologist @AtlanticBT, Cloud Evangelist, Music Lover', 'username': 'mattlemke', 'location': 'Raleigh, NC'}",mattlemke,Raleigh,North Carolina,Wake County,United States,"Wake County,North Carolina",2018,1,1
1.1964E+18,@dralmiller @lyme_protest Fibromyalgia is not lyme disease.,2791625248,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2019-11-18T12:04:36.000Z,8.20E+17,1.19404E+18,everyone,Twitter for Android,"[{'type': 'replied_to', 'id': '1194040653078056962'}]",,"{'mentions': [{'start': 0, 'end': 11, 'username': 'dralmiller', 'id': '819887835633381376'}, {'start': 12, 'end': 25, 'username': 'lyme_protest', 'id': '982386071865581569'}]}","{'public_metrics': {'followers_count': 1666, 'following_count': 1517, 'tweet_count': 127398, 'listed_count': 15}, 'created_at': '2014-09-29T13:05:29.000Z', 'description': 'A dreamer and achiever. #MSU2023🐻 #spoonie She/her. A @rojamesxix fan. #FaithfulBlackWoman #Spoonie', 'name': 'Doll Dyson', 'location': 'Bmore', 'username': 'DysonDoll'}",DysonDoll,Baltimore,Maryland,Baltimore city,United States,"Baltimore city,Maryland",2019,1,1
9.09937E+17,@DancingABC @DebbieGibson @Dance10Alan I'm in treatment for Lyme disease right now so Debbie you made me bawl thank you so much for doing this ❤❤❤,8.6424E+17,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",2017-09-19T00:28:11.000Z,16222584,9.09935E+17,everyone,Twitter Web App,"[{'type': 'replied_to', 'id': '909934720506613760'}]","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000612182', 'name': 'Dancing With the Stars', 'description': 'Professional dancers pair with celebrities to train and compete in ballroom dancing. \n'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028208092', 'name': 'Dancing With the Stars'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10051062998', 'name': 'Dancing With the Stars'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10051078273', 'name': '2501'}}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'DancingABC', 'id': '16222584'}, {'start': 12, 'end': 25, 'username': 'DebbieGibson', 'id': '19421477'}, {'start': 26, 'end': 38, 'username': 'Dance10Alan', 'id': '1413521516'}], 'annotations': [{'start': 60, 'end': 71, 'probability': 0.2791, 'type': 'Other', 'normalized_text': 'Lyme disease'}, {'start': 86, 'end': 91, 'probability': 0.982, 'type': 'Person', 'normalized_text': 'Debbie'}]}","{'description': '23.', 'public_metrics': {'followers_count': 119, 'following_count': 140, 'tweet_count': 3444, 'listed_count': 1}, 'created_at': '2017-05-15T22:02:11.000Z', 'username': 'PlatypusJenny', 'name': 'Jenny Platypus', 'location': 'Chicago, USA'}",PlatypusJenny,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2017,1,1
1.45597E+18,@Corona_N_Lyme You rang? https://t.co/xp2LpKjjdi,15694015,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-11-03T19:02:25.000Z,3890318092,1.45591E+18,everyone,Twitter Web App,"[{'type': 'replied_to', 'id': '1455907348153839617'}]",,"{'mentions': [{'start': 0, 'end': 14, 'username': 'Corona_N_Lyme', 'id': '3890318092'}], 'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/xp2LpKjjdi', 'expanded_url': 'https://twitter.com/dukeness/status/1455973657969315842/photo/1', 'display_url': 'pic.twitter.com/xp2LpKjjdi'}]}","{'created_at': '2008-08-01T20:26:01.000Z', 'public_metrics': {'followers_count': 482, 'following_count': 276, 'tweet_count': 8119, 'listed_count': 0}, 'username': 'dukeness', 'description': 'Some people tell jokes. Others live the jokes.', 'name': 'Dukeness', 'location': 'St. Louis, MO'}",dukeness,St Louis,Missouri,St. Louis city,United States,"St. Louis city,Missouri",2021,0,
1.4387E+18,@Son_Lyme @MarkHarper99 @KristinFisher They are out further than Hubble I believe. 585k,7.71132E+17,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2021-09-17T03:09:54.000Z,2670253165,1.43854E+18,everyone,Twitter for Android,"[{'type': 'replied_to', 'id': '1438563792321921028'}]",,"{'annotations': [{'start': 65, 'end': 70, 'probability': 0.2189, 'type': 'Person', 'normalized_text': 'Hubble'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'Son_Lyme', 'id': '2670253165'}, {'start': 10, 'end': 23, 'username': 'MarkHarper99', 'id': '874158711304052736'}, {'start': 24, 'end': 38, 'username': 'KristinFisher', 'id': '16336098'}]}","{'public_metrics': {'followers_count': 461, 'following_count': 2981, 'tweet_count': 43915, 'listed_count': 5}, 'username': 'MichaelVSmith3', 'name': ""Michael V. !Ghost's Dad! Smith"", 'created_at': '2016-08-31T23:47:00.000Z', 'location': 'Las Vegas, NV', 'description': ""Las Vegas resident since 1960. Clark '68. Space. SpaceX. Tesla Investor.UNLV and RAF. Knights. Raiders. Dodgers. I promote Las Vegas and Tesla to everyone.""}",MichaelVSmith3,Las Vegas,Nevada,Clark County,United States,"Clark County,Nevada",2021,0,
