id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,label,keywords_label
1.39E+18,East Lyme boys make it 59 straight with 6-1 ECC tennis win over Stonington in battle of unbeatens #ctbten https://t.co/Blw1Fy89df via @thedayct,268006637,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2021-05-04T00:20:47.000Z,,1.39E+18,everyone,Twitter Web App,,,"{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/Blw1Fy89df', 'expanded_url': 'https://www.theday.com/article/20210503/SPORT03/210509814', 'display_url': 'theday.com/article/202105…'}], 'mentions': [{'start': 134, 'end': 143, 'username': 'thedayct', 'id': '29271212'}], 'hashtags': [{'start': 98, 'end': 105, 'tag': 'ctbten'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.9182, 'type': 'Organization', 'normalized_text': 'East Lyme'}, {'start': 64, 'end': 73, 'probability': 0.8856, 'type': 'Organization', 'normalized_text': 'Stonington'}]}","{'created_at': '2011-03-18T00:03:09.000Z', 'location': 'New London, CT', 'username': 'TheDayCTsports', 'name': 'The Day sports', 'description': 'We blanket NL County, from its 15 high schools, 4 colleges and 2 prep schools to the Connecticut Sun ... and have you heard of UConn? Huskies are covered, too.', 'public_metrics': {'followers_count': 628, 'following_count': 134, 'tweet_count': 1358, 'listed_count': 9}}",TheDayCTsports,New London,Connecticut,New London County,United States,"New London County,Connecticut",2021,0,0
4.53E+17,Were you SEEN at Time for Lyme Gala? - Greenwich Time http://t.co/bFz9ZwfIxM,32315679,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-04-07T01:26:45.000Z,,4.53E+17,everyone,twitterfeed,,,"{'annotations': [{'start': 17, 'end': 34, 'probability': 0.4408, 'type': 'Other', 'normalized_text': 'Time for Lyme Gala'}, {'start': 39, 'end': 52, 'probability': 0.2667, 'type': 'Organization', 'normalized_text': 'Greenwich Time'}], 'urls': [{'start': 54, 'end': 76, 'url': 'http://t.co/bFz9ZwfIxM', 'expanded_url': 'http://bit.ly/1qb6PsL', 'display_url': 'bit.ly/1qb6PsL'}]}","{'public_metrics': {'followers_count': 1300, 'following_count': 428, 'tweet_count': 334190, 'listed_count': 113}, 'created_at': '2009-04-17T05:06:54.000Z', 'name': 'Media Bot', 'description': 'A fine collection of news, trends and issues in old and new media ♦ Black and white and red all over ♦ Keeper: @RickyWhy', 'username': 'MediaBot', 'location': 'San Diego'}",MediaBot,San Diego,California,San Diego County,United States,"San Diego County,California",2014,0,0
2.57E+17,Under Our Skin: The Untold Story of Lyme Disease http://t.co/SekApDPq via @mercola,312876063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-13T19:53:25.000Z,,2.57E+17,everyone,Twitter for Websites,,,"{'mentions': [{'start': 74, 'end': 82, 'username': 'mercola', 'id': '12524522'}], 'urls': [{'start': 49, 'end': 69, 'url': 'http://t.co/SekApDPq', 'expanded_url': 'http://articles.mercola.com/sites/articles/archive/2012/10/13/under-our-skin-documentary.aspx', 'display_url': 'articles.mercola.com/sites/articles…'}]}","{'public_metrics': {'followers_count': 18, 'following_count': 23, 'tweet_count': 694, 'listed_count': 0}, 'name': 'Vicky Piky ツ', 'created_at': '2011-06-07T20:14:09.000Z', 'description': '', 'username': 'Vicky_Piky77', 'location': 'Tampa Bay, Florida'}",Vicky_Piky77,Tampa,Florida,Hillsborough County,United States,"Hillsborough County,Florida",2012,1,1
8709999107,THANKS PAM!! Agree - RT @pamdodd: #ff Lyme friends -- @andreabakes @StrandedWind @dtatusko @berylmom @LYMEGIRLS @AlisynGayle,19893071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-02-06T04:52:26.000Z,,8709999107,everyone,Twitter Web Client,,,"{'annotations': [{'start': 7, 'end': 9, 'probability': 0.9105, 'type': 'Person', 'normalized_text': 'PAM'}], 'mentions': [{'start': 24, 'end': 32, 'username': 'pamdodd', 'id': '14434820'}, {'start': 54, 'end': 66, 'username': 'andreabakes', 'id': '15604794'}, {'start': 67, 'end': 80, 'username': 'StrandedWind', 'id': '1479322196'}, {'start': 81, 'end': 90, 'username': 'DTatusko', 'id': '1016166479895646209'}, {'start': 91, 'end': 100, 'username': 'berylmom', 'id': '27454887'}, {'start': 112, 'end': 124, 'username': 'AlisynGayle', 'id': '90733366'}], 'hashtags': [{'start': 34, 'end': 37, 'tag': 'ff'}]}","{'location': 'Washington, DC', 'username': 'zebrafinch', 'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322206, 'listed_count': 450}, 'created_at': '2009-02-02T04:28:59.000Z', 'name': 'z', 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2010,0,0
1.12E+18,"63 Columbus Avenue, Old Lyme, CT 06371 is now new to the market! https://t.co/ecBmMhDAWn",900583220,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2019-04-08T00:00:42.000Z,,1.12E+18,everyone,Elevate Syndication App,,,"{'annotations': [{'start': 3, 'end': 17, 'probability': 0.6588, 'type': 'Place', 'normalized_text': 'Columbus Avenue'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/ecBmMhDAWn', 'expanded_url': 'http://salcal.com/blog/post/237095', 'display_url': 'salcal.com/blog/post/2370…'}]}","{'name': 'SalCal Real Estate', 'public_metrics': {'followers_count': 44, 'following_count': 41, 'tweet_count': 1418, 'listed_count': 0}, 'description': 'SalCal Real Estate Connections\r\nServicing all your Real Estate needs.\r\nLicensed in CT\r\n860-893-0093', 'created_at': '2012-10-23T21:00:53.000Z', 'username': 'SalCalRealty', 'location': 'New Britain, CT'}",SalCalRealty,New Britain,Connecticut,Hartford County,United States,"Hartford County,Connecticut",2019,0,0
3.28E+17,@Sammeruai @ricardodrms I think you buy them in a shop at Lyme Regis.,350827709,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-04-28T07:05:36.000Z,287639119,3.28E+17,everyone,Twitter for iPad,"[{'type': 'replied_to', 'id': '328300650226135040'}]",,"{'annotations': [{'start': 58, 'end': 67, 'probability': 0.8924, 'type': 'Place', 'normalized_text': 'Lyme Regis'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'Sammeruai', 'id': '287639119'}, {'start': 11, 'end': 23, 'username': 'ricardodrms', 'id': '69976565'}]}","{'name': 'Jason Swarbrick', 'description': 'Physics lead practitioner. Music fan and optimist. Mindfulness and meditation. Dad, husband. Opinions are my own.', 'username': 'JasonSwarbrick', 'public_metrics': {'followers_count': 483, 'following_count': 1161, 'tweet_count': 3654, 'listed_count': 2}, 'created_at': '2011-08-08T11:12:57.000Z', 'location': 'Somerset'}",JasonSwarbrick,Somerset,California,El Dorado County,United States,"El Dorado County,California",2013,0,0
1.30E+18,"Don’t know who needs to hear this right now but, it is Lyme disease. Not “limes disease” and not “Lyme’s disease”. Lyme disease.",7.33E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-08-20T17:03:24.000Z,,1.30E+18,everyone,Twitter for iPhone,,,,"{'public_metrics': {'followers_count': 266, 'following_count': 1464, 'tweet_count': 11669, 'listed_count': 2}, 'description': 'https://t.co/kMafNwtkRs he/him https://t.co/EhWsm9A4mu', 'username': 'shoplurker', 'created_at': '2016-05-18T04:57:16.000Z', 'location': 'Springfield, MO', 'name': 'wes s'}",shoplurker,Springfield,Missouri,Greene County,United States,"Greene County,Missouri",2020,1,1
8.00E+16,@Lyme_Warrior highest gpa--whoa! wonderful!,19893071,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-06-12T17:47:59.000Z,34940533,8.00E+16,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '79951142896939008'}]",,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Lyme_Warrior', 'id': '34940533'}]}","{'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322180, 'listed_count': 450}, 'created_at': '2009-02-02T04:28:59.000Z', 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'name': 'z', 'location': 'Washington, DC', 'username': 'zebrafinch'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2011,0,0
13734997033,Dammit. I think I have Lyme Disease. #stupidticks #selfdiagnosis #fb,17003406,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-05-10T16:27:30.000Z,,13734997033,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 37, 'end': 49, 'tag': 'stupidticks'}, {'start': 50, 'end': 64, 'tag': 'selfdiagnosis'}, {'start': 65, 'end': 68, 'tag': 'fb'}], 'annotations': [{'start': 23, 'end': 34, 'probability': 0.6792, 'type': 'Other', 'normalized_text': 'Lyme Disease'}]}","{'public_metrics': {'followers_count': 878, 'following_count': 1102, 'tweet_count': 2179, 'listed_count': 63}, 'description': 'Marketing/communications pro, avid reader, animal lover, backpacker, feminist, foodie, MSU Spartan. Tweets are independent (like me!). (she/her)', 'username': 'rachelawarner', 'created_at': '2008-10-27T18:08:32.000Z', 'location': 'Lansing, Michigan', 'name': 'Rachel A. Warner'}",rachelawarner,Lansing,Michigan,Ingham County,United States,"Ingham County,Michigan",2010,1,1
1.02E+18,"@SNEWeather Well I think Lyme disease detection has been poor and continues to be poor, but the net trend is northward and that’s true with other similar vector borne diseases.",106115722,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2018-07-06T16:50:45.000Z,717034813,1.02E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1015276402382393346'}]",,"{'mentions': [{'start': 0, 'end': 11, 'username': 'SNEWeather', 'id': '717034813'}]}","{'description': 'Meteorologist at @newscentermaine. Loose cannon and purveyor of smedium suits.', 'public_metrics': {'followers_count': 23115, 'following_count': 213, 'tweet_count': 20565, 'listed_count': 329}, 'username': 'KeithCarson', 'name': 'Keith Carson', 'created_at': '2010-01-18T15:07:45.000Z', 'location': 'Portland, ME'}",KeithCarson,Portland,Maine,Cumberland County,United States,"Cumberland County,Maine",2018,1,1
1.38E+18,"Great news, #Lyme #patients — The Steven &amp; Alexandra Cohen Foundation has gifted $16 million to open a new #treatment center in NY specializing in Lyme and tick-borne diseases, along with establishing a clinical trials network. Learn more via @ColumbiaMed https://t.co/IKXfG6PGBu",7.12E+17,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2021-04-02T19:58:01.000Z,,1.38E+18,everyone,Sprout Social,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]","{'annotations': [{'start': 30, 'end': 68, 'probability': 0.5929, 'type': 'Organization', 'normalized_text': 'The Steven & Alexandra Cohen Foundation'}, {'start': 128, 'end': 129, 'probability': 0.9426, 'type': 'Place', 'normalized_text': 'NY'}, {'start': 147, 'end': 150, 'probability': 0.8177, 'type': 'Place', 'normalized_text': 'Lyme'}], 'urls': [{'start': 260, 'end': 283, 'url': 'https://t.co/IKXfG6PGBu', 'expanded_url': 'https://bit.ly/31UQchn', 'display_url': 'bit.ly/31UQchn'}], 'hashtags': [{'start': 12, 'end': 17, 'tag': 'Lyme'}, {'start': 18, 'end': 27, 'tag': 'patients'}, {'start': 111, 'end': 121, 'tag': 'treatment'}], 'mentions': [{'start': 247, 'end': 259, 'username': 'ColumbiaMed', 'id': '414299987'}]}","{'public_metrics': {'followers_count': 8523, 'following_count': 8623, 'tweet_count': 5481, 'listed_count': 88}, 'username': 'ProjectLyme', 'name': 'Project Lyme', 'created_at': '2016-03-22T11:10:02.000Z', 'description': 'Project Lyme’s Mission is to eradicate the epidemic of tick-borne diseases through awareness and education, support of cutting-edge science, and advocacy.', 'location': 'New York City'}",ProjectLyme,New York,New York,New York County,United States,"New York County,New York",2021,1,1
7.72E+17,UNIQUE...That's us!  410-749-1899 ~ call us today!  https://t.co/lO69lUhN0z https://t.co/m1EV894B33,2675173464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-09-03T21:50:18.000Z,,7.72E+17,everyone,Hootsuite,,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/lO69lUhN0z', 'expanded_url': 'http://ow.ly/ktKW303QdNw', 'display_url': 'ow.ly/ktKW303QdNw'}, {'start': 76, 'end': 99, 'url': 'https://t.co/m1EV894B33', 'expanded_url': 'https://twitter.com/commpharmmd/status/772190003321573377/photo/1', 'display_url': 'pic.twitter.com/m1EV894B33'}]}","{'name': 'Community Pharmacy', 'public_metrics': {'followers_count': 144, 'following_count': 112, 'tweet_count': 7229, 'listed_count': 49}, 'description': 'A Cheerful Heart is Good Medicine! See how we can help you live healthier. Call toll-free 1-855-LymeRxs today! Shipping available within the U.S.', 'created_at': '2014-07-23T21:23:58.000Z', 'username': 'commpharmmd', 'location': 'Salisbury, MD'}",commpharmmd,Salisbury,Maryland,Wicomico County,United States,"Wicomico County,Maryland",2016,0,0
9.39E+17,Veterinary Surgeon  - Newcastle under Lyme - Veterinary Surgeon https://t.co/bF5IcKLpPc,380776964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-12-07T09:22:06.000Z,,9.39E+17,everyone,Volcanic Job Posting,,,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/bF5IcKLpPc', 'expanded_url': 'https://www.recruit4vets.co.uk/job/veterinary-surgeon-271/', 'display_url': 'recruit4vets.co.uk/job/veterinary…'}], 'annotations': [{'start': 22, 'end': 30, 'probability': 0.5109, 'type': 'Place', 'normalized_text': 'Newcastle'}]}","{'username': 'Recruit4vets', 'description': ""Specialists in Veterinary recruitment, Matching the best candidates with the best practices. We're a friendly bunch so tweet or ring us 01423 701 321."", 'location': 'Harrogate', 'public_metrics': {'followers_count': 863, 'following_count': 591, 'tweet_count': 17430, 'listed_count': 41}, 'name': 'Recruit4vets', 'created_at': '2011-09-27T06:34:54.000Z'}",Recruit4vets,Harrogate,Tennessee,Claiborne County,United States,"Claiborne County,Tennessee",2017,0,0
2.43E+17,RT CTDOT_Statewide: Cleared: (90312002) Delays - OLD LYME I95S at Exit 75 (US 1 (BOSTON POST RD)) at 9/3/2012 7:... http://t.co/Ys2IcQTS,371891529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-09-03T23:57:54.000Z,,2.43E+17,everyone,twitterfeed,,,"{'annotations': [{'start': 81, 'end': 86, 'probability': 0.6791, 'type': 'Place', 'normalized_text': 'BOSTON'}], 'urls': [{'start': 116, 'end': 136, 'url': 'http://t.co/Ys2IcQTS', 'expanded_url': 'http://bit.ly/ONaP0B', 'display_url': 'bit.ly/ONaP0B'}]}","{'location': 'New York, New York', 'username': 'NYCMetroTraffic', 'public_metrics': {'followers_count': 673, 'following_count': 8, 'tweet_count': 95014, 'listed_count': 25}, 'created_at': '2011-09-11T18:23:46.000Z', 'name': 'NYC Metro Traffic', 'description': 'aggregator of NYC Metro Traffic feeds'}",NYCMetroTraffic,New York,New York,New York County,United States,"New York County,New York",2012,0,0
6.60E+17,Get the upperhand over tick-borne illnesses: https://t.co/B4wWGfR8Jq,487188321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-10-29T04:13:28.000Z,,6.60E+17,everyone,SocialOomph,,,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/B4wWGfR8Jq', 'expanded_url': 'http://dld.bz/dQW8R', 'display_url': 'dld.bz/dQW8R'}]}","{'description': ""Indian River County News When There's More To The Story"", 'created_at': '2012-02-09T03:09:40.000Z', 'name': 'IRC News Online', 'username': 'IRCNewsOnline', 'location': 'Vero Beach, Florida', 'public_metrics': {'followers_count': 2246, 'following_count': 0, 'tweet_count': 128152, 'listed_count': 82}}",IRCNewsOnline,Vero Beach,Florida,Indian River County,United States,"Indian River County,Florida",2015,1,1
6.86E+17,@LymeWarp Must have Sound Cloud app 2 listen 2 Anthony Williams videos but this particular video is about lyme https://t.co/CKzZq0ELYz,47528033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-01-09T23:21:36.000Z,2935482912,6.86E+17,everyone,Twitter for Android,,,"{'annotations': [{'start': 47, 'end': 62, 'probability': 0.9901, 'type': 'Person', 'normalized_text': 'Anthony Williams'}], 'urls': [{'start': 111, 'end': 134, 'url': 'https://t.co/CKzZq0ELYz', 'expanded_url': 'https://m.facebook.com/story.php?story_fbid=10208898395083191&id=1414478055', 'display_url': 'm.facebook.com/story.php?stor…'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'LymeWarp', 'id': '2935482912'}]}","{'username': 'Advocate4You', 'public_metrics': {'followers_count': 322, 'following_count': 399, 'tweet_count': 1415, 'listed_count': 7}, 'created_at': '2009-06-16T03:15:46.000Z', 'name': 'Advocate4You', 'description': 'Advocating Wellness Through Shared Stories, Experiences & Successes. This Site Is Designed To Help Educate & Advocate Wellness!', 'location': 'San Diego, CA'}",Advocate4You,San Diego,California,San Diego County,United States,"San Diego County,California",2016,1,0
7684099279,@Luv_LyMe last week.,52160396,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-01-12T21:52:07.000Z,24918164,7683956737,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '7683956737'}]",,,"{'name': 'JayCarlock', 'location': 'Memphis, TN', 'description': '#PutGod1st \n\n• Father • Husband • Actor • Financial Planner \n\nCo-Host on The SainAsylum Podcast', 'username': 'JayCarlock', 'public_metrics': {'followers_count': 436, 'following_count': 271, 'tweet_count': 25695, 'listed_count': 13}, 'created_at': '2009-06-29T19:31:03.000Z'}",JayCarlock,Memphis,Tennessee,Shelby County,United States,"Shelby County,Tennessee",2010,0,0
4.87E+17,"@ABC @AnnPattonBender is unjustly jailed in Costa Rica right now, suffering with Lyme's Disease contracted during her work at the #Boracayan",1398403153,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-07-09T04:53:34.000Z,28785486,4.87E+17,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '486713914831298560'}]",,"{'hashtags': [{'start': 130, 'end': 140, 'tag': 'Boracayan'}], 'annotations': [{'start': 44, 'end': 53, 'probability': 0.9807, 'type': 'Place', 'normalized_text': 'Costa Rica'}, {'start': 81, 'end': 84, 'probability': 0.3452, 'type': 'Person', 'normalized_text': 'Lyme'}], 'mentions': [{'start': 0, 'end': 4, 'username': 'ABC', 'id': '28785486'}, {'start': 5, 'end': 21, 'username': 'AnnPattonBender', 'id': '1947413268'}]}","{'username': 'BrandRyC', 'name': 'Brandi RC', 'location': 'Phoenix, AZ', 'public_metrics': {'followers_count': 75, 'following_count': 422, 'tweet_count': 1055, 'listed_count': 1}, 'description': 'Advocate for protecting the vulnerable', 'created_at': '2013-05-02T23:13:39.000Z'}",BrandRyC,Phoenix,Arizona,Maricopa County,United States,"Maricopa County,Arizona",2014,1,1
