cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Lynn County,Texas",0,0,0,0,0,0,0,0,0,0,Lynn County,Texas,0,0,0,0,0,0,0,0,0,0
"McCulloch County,Texas",0,0,0,0,0,0,0,0,0,0,McCulloch County,Texas,0,0,0,0,0,0,0,0,1,0
"McLennan County,Texas",0,1,2,1,4,4,3,6,5,2,McLennan County,Texas,0,0,0,1,0,0,0,0,0,0
"McMullen County,Texas",0,0,0,0,0,0,0,0,0,0,McMullen County,Texas,0,0,0,0,0,0,0,0,0,0
"Madison County,Texas",0,0,0,0,0,0,0,0,0,0,Madison County,Texas,0,0,0,0,0,0,0,0,0,0
"Marion County,Texas",3,0,2,7,11,3,3,0,0,2,Marion County,Texas,0,0,0,0,0,0,0,0,0,0
"Martin County,Texas",0,0,0,0,0,0,0,0,2,0,Martin County,Texas,0,0,0,0,0,1,0,0,0,0
"Mason County,Texas",0,0,0,0,0,0,0,0,0,0,Mason County,Texas,0,0,0,0,0,0,0,0,0,0
"Matagorda County,Texas",0,0,0,0,0,0,1,0,1,0,Matagorda County,Texas,0,0,0,0,0,0,2,0,0,0
"Maverick County,Texas",1,0,1,0,0,2,2,6,6,7,Maverick County,Texas,0,0,0,0,0,0,0,0,0,0
"Medina County,Texas",0,0,1,0,0,1,1,1,1,0,Medina County,Texas,0,1,0,0,0,0,1,0,0,0
"Menard County,Texas",0,0,0,0,0,0,0,0,0,0,Menard County,Texas,0,0,0,0,0,0,0,0,0,0
"Midland County,Texas",3,12,19,16,10,42,35,37,21,27,Midland County,Texas,0,0,0,0,0,1,0,0,0,0
"Milam County,Texas",0,0,0,0,0,0,0,0,0,0,Milam County,Texas,0,0,0,0,0,0,0,0,0,0
"Mills County,Texas",0,0,0,0,0,1,0,0,0,0,Mills County,Texas,0,0,0,0,0,1,0,0,0,0
"Mitchell County,Texas",0,0,1,0,0,0,0,0,0,0,Mitchell County,Texas,0,0,0,0,0,0,0,0,0,0
"Montague County,Texas",0,0,0,0,0,0,0,2,1,2,Montague County,Texas,0,0,0,0,0,0,0,0,0,0
"Montgomery County,Texas",3,2,4,3,20,7,16,20,13,33,Montgomery County,Texas,11,3,10,6,1,2,1,1,0,0
"Moore County,Texas",0,0,0,0,0,0,1,0,0,0,Moore County,Texas,0,0,0,0,0,0,0,0,0,0
"Morris County,Texas",0,0,0,0,0,0,0,1,0,0,Morris County,Texas,0,0,0,0,0,0,1,0,0,0
"Motley County,Texas",0,0,0,0,0,0,0,0,0,0,Motley County,Texas,0,0,0,0,0,0,0,0,0,0
"Nacogdoches County,Texas",0,2,1,2,3,0,1,1,1,1,Nacogdoches County,Texas,0,0,1,1,0,0,0,1,0,0
"Navarro County,Texas",0,0,0,1,0,0,1,0,1,1,Navarro County,Texas,0,0,0,0,0,0,0,0,0,0
"Newton County,Texas",3,45,43,14,10,4,13,26,15,9,Newton County,Texas,0,0,0,0,0,0,0,0,0,0
"Nolan County,Texas",0,0,0,0,0,0,0,1,0,0,Nolan County,Texas,0,0,0,0,1,0,0,0,0,0
"Nueces County,Texas",0,3,6,3,3,6,5,13,24,6,Nueces County,Texas,0,1,0,1,0,0,1,0,1,0
"Ochiltree County,Texas",0,0,0,0,0,0,0,0,0,0,Ochiltree County,Texas,0,0,0,0,0,0,0,0,0,0
"Oldham County,Texas",0,0,0,0,0,0,0,0,0,0,Oldham County,Texas,0,0,0,0,0,0,0,0,0,0
"Orange County,Texas",0,0,0,0,0,3,0,2,3,1,Orange County,Texas,1,0,0,0,0,0,0,0,0,0
"Palo Pinto County,Texas",1,0,0,0,0,0,0,0,0,0,Palo Pinto County,Texas,0,1,0,0,0,0,0,0,0,0
"Panola County,Texas",0,1,0,2,0,1,4,3,0,0,Panola County,Texas,0,0,1,0,0,0,0,0,0,0
"Parker County,Texas",0,0,0,1,2,4,1,1,5,0,Parker County,Texas,1,3,1,0,0,0,0,1,2,0
"Parmer County,Texas",0,0,0,0,0,0,0,0,0,0,Parmer County,Texas,0,0,0,0,0,0,0,0,0,0
"Pecos County,Texas",0,5,0,0,0,1,2,0,0,0,Pecos County,Texas,0,0,1,0,0,1,0,0,0,0
"Polk County,Texas",0,0,0,0,0,0,2,0,1,0,Polk County,Texas,0,0,0,0,0,0,1,1,1,0
"Potter County,Texas",0,1,2,2,8,7,4,11,6,11,Potter County,Texas,0,0,0,0,0,1,0,0,0,0
"Presidio County,Texas",0,0,0,0,0,0,0,0,0,0,Presidio County,Texas,0,0,0,0,0,0,0,0,0,0
"Rains County,Texas",0,0,0,0,0,1,2,4,0,0,Rains County,Texas,1,0,0,0,0,0,0,0,0,0
"Randall County,Texas",0,0,0,0,1,1,0,0,0,0,Randall County,Texas,0,0,0,0,1,1,2,1,0,0
"Reagan County,Texas",0,0,0,0,0,0,0,0,0,0,Reagan County,Texas,0,0,0,0,0,0,0,0,0,0
"Real County,Texas",0,0,0,0,0,0,0,0,0,0,Real County,Texas,0,0,0,0,0,0,0,0,0,0
"Red River County,Texas",0,0,0,0,0,0,0,0,0,0,Red River County,Texas,0,0,0,0,0,0,0,0,0,0
"Reeves County,Texas",0,0,0,0,0,0,0,1,0,0,Reeves County,Texas,0,0,1,0,0,0,0,0,0,0
"Refugio County,Texas",0,0,0,0,0,0,0,0,0,0,Refugio County,Texas,0,0,0,0,0,0,0,0,0,0
"Roberts County,Texas",0,0,0,0,0,0,0,0,0,0,Roberts County,Texas,0,0,0,0,0,0,0,0,0,0
"Robertson County,Texas",0,0,0,0,0,0,0,0,0,0,Robertson County,Texas,0,0,0,0,0,0,0,0,0,0
"Rockwall County,Texas",0,1,1,0,1,3,0,3,4,2,Rockwall County,Texas,3,1,1,0,0,0,0,0,1,1
"Runnels County,Texas",0,1,0,0,0,0,0,0,0,0,Runnels County,Texas,0,0,0,0,0,0,0,0,0,0
"Rusk County,Texas",0,0,0,0,0,0,0,0,0,0,Rusk County,Texas,0,0,0,1,0,0,0,0,0,0
"Sabine County,Texas",0,0,2,0,0,0,0,0,0,0,Sabine County,Texas,0,0,0,0,0,0,1,0,0,0
"San Augustine County,Texas",0,0,0,0,0,0,0,0,0,0,San Augustine County,Texas,0,0,0,0,0,0,0,0,0,0
"San Jacinto County,Texas",0,0,0,0,0,1,0,0,0,0,San Jacinto County,Texas,0,0,0,0,0,0,0,0,0,0
"San Patricio County,Texas",0,0,0,0,0,0,0,0,0,0,San Patricio County,Texas,2,0,1,0,0,0,0,0,0,0
"San Saba County,Texas",0,0,0,0,2,0,0,0,0,0,San Saba County,Texas,0,0,0,0,0,0,0,0,0,0
"Schleicher County,Texas",0,0,0,0,0,0,0,1,0,0,Schleicher County,Texas,0,0,0,0,0,0,0,0,0,0
"Scurry County,Texas",0,0,0,0,0,0,0,0,0,0,Scurry County,Texas,0,0,1,0,0,0,0,0,0,0
"Shackelford County,Texas",0,0,0,0,0,0,0,0,0,0,Shackelford County,Texas,0,0,0,0,0,0,0,0,0,0
"Shelby County,Texas",0,0,0,0,0,0,0,0,0,2,Shelby County,Texas,0,0,0,0,0,0,0,0,0,0
"Sherman County,Texas",0,0,2,0,1,2,1,1,0,0,Sherman County,Texas,0,0,0,0,0,0,0,0,0,0
"Smith County,Texas",9,7,6,6,5,8,8,51,18,6,Smith County,Texas,1,0,0,2,0,0,0,0,1,0
"Somervell County,Texas",0,0,0,0,0,1,0,0,1,0,Somervell County,Texas,0,0,0,0,0,0,0,0,0,0
"Starr County,Texas",0,0,0,0,0,0,0,0,0,0,Starr County,Texas,0,0,0,0,0,0,0,0,0,0
"Stephens County,Texas",0,0,1,2,0,1,0,0,1,0,Stephens County,Texas,0,1,0,0,0,0,0,0,0,0
"Sterling County,Texas",0,0,0,0,2,0,2,0,0,0,Sterling County,Texas,0,0,0,0,0,0,0,0,0,0
"Stonewall County,Texas",0,0,0,0,0,0,0,0,0,0,Stonewall County,Texas,0,0,0,0,0,0,0,0,0,0
"Sutton County,Texas",0,0,1,3,4,3,3,5,2,1,Sutton County,Texas,0,0,0,0,0,0,0,0,0,0
"Swisher County,Texas",0,0,0,0,0,0,0,0,0,0,Swisher County,Texas,0,0,0,0,0,0,0,0,0,0
"Tarrant County,Texas",23,268,69,43,76,129,152,116,125,64,Tarrant County,Texas,17,5,2,5,2,4,5,4,2,0
"Taylor County,Texas",0,2,1,3,2,4,1,0,2,2,Taylor County,Texas,1,0,3,2,0,0,0,0,0,0
"Terrell County,Texas",0,0,0,0,0,1,0,0,0,0,Terrell County,Texas,0,0,0,0,0,0,0,0,0,0
"Terry County,Texas",0,1,0,0,0,0,0,0,0,0,Terry County,Texas,0,0,0,0,0,0,0,0,0,0
"Throckmorton County,Texas",0,0,0,0,0,0,0,0,0,0,Throckmorton County,Texas,0,0,0,0,0,0,0,0,0,0
"Titus County,Texas",0,0,0,0,0,0,0,0,0,1,Titus County,Texas,0,0,0,0,0,0,0,0,0,0
"Tom Green County,Texas",4,11,0,12,180,26,9,14,12,9,Tom Green County,Texas,0,1,1,0,1,0,1,0,0,0
"Travis County,Texas",48,70,315,698,449,415,339,329,321,410,Travis County,Texas,4,9,3,6,4,4,5,4,5,0
"Trinity County,Texas",0,0,0,0,0,1,0,0,0,0,Trinity County,Texas,0,0,0,0,0,1,0,0,0,0
"Tyler County,Texas",0,0,0,0,0,0,0,0,0,0,Tyler County,Texas,0,0,0,0,0,0,0,0,0,0
"Upshur County,Texas",0,0,0,0,0,0,0,0,0,0,Upshur County,Texas,0,0,0,0,0,0,0,0,0,0
"Upton County,Texas",0,0,0,2,0,0,0,1,0,0,Upton County,Texas,0,0,0,0,0,0,0,0,0,0
"Uvalde County,Texas",0,0,1,1,0,2,1,0,1,0,Uvalde County,Texas,0,0,0,0,0,0,0,0,0,0
"Val Verde County,Texas",0,0,0,0,0,0,0,0,0,0,Val Verde County,Texas,0,0,0,0,0,0,0,0,0,0
"Van Zandt County,Texas",2,0,2,0,0,4,1,3,0,1,Van Zandt County,Texas,0,0,1,1,0,0,0,0,0,0
"Victoria County,Texas",0,0,7,0,1,1,1,0,2,0,Victoria County,Texas,0,0,0,0,0,0,0,0,0,0
"Walker County,Texas",0,0,0,0,0,2,2,3,0,0,Walker County,Texas,0,0,0,0,0,0,0,0,0,0
"Waller County,Texas",3,0,0,0,0,0,0,0,3,1,Waller County,Texas,0,0,2,0,0,0,0,0,0,0
"Ward County,Texas",21,228,327,483,205,3,2,4,4,0,Ward County,Texas,0,0,0,0,0,0,0,0,0,0
"Washington County,Texas",1,0,0,0,0,0,0,0,1,0,Washington County,Texas,0,0,0,0,1,0,0,0,1,0
"Webb County,Texas",1,1,5,0,0,1,2,0,7,3,Webb County,Texas,1,1,0,0,1,0,0,2,1,0
"Wharton County,Texas",0,1,0,2,0,0,1,1,1,1,Wharton County,Texas,0,0,0,1,0,0,0,0,0,0
"Wheeler County,Texas",0,0,0,0,0,0,0,0,0,0,Wheeler County,Texas,0,0,0,0,0,0,1,0,0,0
"Wichita County,Texas",1,4,1,3,1,9,22,6,2,3,Wichita County,Texas,0,0,0,0,0,0,0,0,0,0
"Wilbarger County,Texas",0,0,0,0,0,0,0,0,0,0,Wilbarger County,Texas,0,0,0,0,0,0,0,0,0,0
"Willacy County,Texas",0,0,0,0,0,0,0,1,0,0,Willacy County,Texas,0,0,0,0,0,0,0,0,0,0
"Williamson County,Texas",3,6,8,2,12,7,211,14,36,18,Williamson County,Texas,2,3,1,1,1,0,2,0,2,0
"Wilson County,Texas",0,0,0,0,0,0,0,0,0,0,Wilson County,Texas,0,0,0,0,0,0,0,1,0,0
"Winkler County,Texas",0,0,0,0,0,0,0,0,0,0,Winkler County,Texas,0,0,0,0,0,0,0,1,0,0
"Wise County,Texas",0,0,0,0,0,2,2,0,1,1,Wise County,Texas,2,0,0,0,0,0,0,0,0,0
"Wood County,Texas",0,1,0,0,0,0,0,0,2,0,Wood County,Texas,0,0,0,2,0,0,0,0,0,0
"Yoakum County,Texas",0,0,0,0,0,0,8,6,0,0,Yoakum County,Texas,0,0,0,0,0,0,0,0,0,0
"Young County,Texas",0,0,2,0,0,1,0,0,0,0,Young County,Texas,0,0,0,0,0,0,0,0,0,0
"Zapata County,Texas",0,0,0,0,0,0,0,0,0,0,Zapata County,Texas,0,0,0,1,0,0,0,0,0,0
"Zavala County,Texas",0,0,0,0,0,0,0,0,0,0,Zavala County,Texas,0,0,0,0,0,0,0,0,0,0
"Texas,Texas",0,0,0,0,0,0,0,0,0,0,Texas,Texas,0,0,0,4,0,0,0,0,0,20
"Beaver County,Utah",0,0,0,0,0,0,0,0,0,0,Beaver County,Utah,0,0,0,0,0,0,0,0,0,0
"Box Elder County,Utah",0,1,0,0,0,0,0,0,0,1,Box Elder County,Utah,0,0,0,0,0,0,0,0,0,0
"Cache County,Utah",13,9,1,1,4,9,3,4,6,1,Cache County,Utah,1,0,0,0,0,0,1,2,2,1
"Carbon County,Utah",0,3,3,2,1,0,0,0,0,0,Carbon County,Utah,0,0,0,0,0,0,0,0,0,0
"Daggett County,Utah",0,0,0,0,0,0,0,0,0,0,Daggett County,Utah,0,0,0,0,0,0,0,0,0,0
"Davis County,Utah",2,0,1,0,1,5,2,1,2,17,Davis County,Utah,0,1,3,2,2,0,2,6,1,4
"Duchesne County,Utah",0,0,0,0,0,0,0,0,0,0,Duchesne County,Utah,0,0,0,0,0,0,0,0,0,0
"Emery County,Utah",0,0,0,0,0,1,0,0,0,0,Emery County,Utah,0,0,0,0,0,0,0,0,0,0
"Garfield County,Utah",0,0,0,0,0,0,0,0,0,0,Garfield County,Utah,0,0,0,0,0,0,0,0,0,0
"Grand County,Utah",0,3,1,3,1,2,2,2,4,23,Grand County,Utah,0,0,0,0,0,0,0,0,1,0
"Iron County,Utah",0,0,0,0,0,5,0,1,0,1,Iron County,Utah,0,0,0,0,0,0,0,0,0,0
"Juab County,Utah",0,0,0,0,2,0,0,0,0,0,Juab County,Utah,0,0,0,0,0,0,0,1,0,0
"Kane County,Utah",0,0,0,0,0,3,0,2,2,0,Kane County,Utah,0,0,0,0,0,0,0,0,0,0
"Millard County,Utah",0,0,0,0,0,0,0,0,0,0,Millard County,Utah,0,0,0,0,0,0,0,0,0,0
"Morgan County,Utah",0,0,0,0,0,0,0,0,0,0,Morgan County,Utah,0,0,0,0,0,0,0,0,0,0
"Piute County,Utah",0,0,1,0,0,0,0,0,0,0,Piute County,Utah,0,0,0,0,0,0,0,0,0,0
"Rich County,Utah",0,0,0,0,0,0,0,0,0,0,Rich County,Utah,0,0,0,0,0,0,0,0,0,0
"Salt Lake County,Utah",32,23,35,51,35,77,57,61,190,154,Salt Lake County,Utah,0,2,1,8,4,3,10,7,14,8
"San Juan County,Utah",1,5,1,3,4,6,4,2,8,3,San Juan County,Utah,0,0,0,0,0,0,0,0,0,0
"Sanpete County,Utah",0,2,1,0,0,0,0,0,0,0,Sanpete County,Utah,0,0,0,0,1,0,0,0,0,0
"Sevier County,Utah",0,0,0,0,0,0,0,7,2,1,Sevier County,Utah,0,0,0,0,0,0,0,0,0,0
"Summit County,Utah",16,3,5,7,5,7,34,10,11,43,Summit County,Utah,2,2,0,0,1,1,4,3,2,1
"Tooele County,Utah",0,0,0,0,1,0,0,0,0,1,Tooele County,Utah,0,0,0,0,0,0,0,0,1,0
"Uintah County,Utah",0,0,0,0,0,0,0,0,0,0,Uintah County,Utah,0,0,0,0,0,0,0,1,0,0
"Utah County,Utah",9,15,10,44,34,53,82,66,33,29,Utah County,Utah,0,2,1,4,3,2,2,2,2,4
"Wasatch County,Utah",0,1,0,1,0,0,1,3,0,0,Wasatch County,Utah,0,1,0,0,0,0,0,0,0,0
"Washington County,Utah",0,3,0,2,1,12,8,1,10,1,Washington County,Utah,0,1,0,0,0,0,0,1,4,1
"Wayne County,Utah",0,0,0,0,0,0,0,0,1,0,Wayne County,Utah,0,0,0,0,0,0,0,0,0,0
"Weber County,Utah",1,0,4,9,5,13,6,11,3,4,Weber County,Utah,0,0,0,1,0,0,0,0,0,0
"Utah,Utah",0,0,0,0,0,0,0,0,0,0,Utah,Utah,0,0,0,0,2,1,0,2,0,0
"Addison County,Vermont",0,0,7,4,5,6,7,6,3,9,Addison County,Vermont,22,44,29,57,42,43,54,91,31,80
"Bennington County,Vermont",0,0,4,5,12,11,10,4,22,7,Bennington County,Vermont,91,174,128,168,108,144,107,140,79,83
"Caledonia County,Vermont",0,2,0,2,3,23,0,3,3,0,Caledonia County,Vermont,2,3,6,7,7,6,13,13,10,22
"Chittenden County,Vermont",18,10,48,72,94,67,42,64,61,51,Chittenden County,Vermont,31,56,68,104,60,72,92,184,95,207
"Essex County,Vermont",7,6,1,3,5,3,5,2,7,7,Essex County,Vermont,0,0,0,1,1,0,1,3,1,0
"Franklin County,Vermont",0,0,3,4,1,1,1,0,0,0,Franklin County,Vermont,6,8,12,13,15,13,23,43,22,45
"Grand Isle County,Vermont",0,0,0,0,0,1,0,0,0,1,Grand Isle County,Vermont,1,5,5,8,9,9,11,14,11,26
"Lamoille County,Vermont",1,1,0,2,6,4,2,7,2,1,Lamoille County,Vermont,4,5,3,7,9,7,12,20,6,21
"Orange County,Vermont",0,0,2,4,2,31,8,4,1,1,Orange County,Vermont,9,17,19,34,28,26,39,23,16,40
"Orleans County,Vermont",0,0,0,2,1,4,0,1,2,0,Orleans County,Vermont,1,2,2,5,1,2,4,4,1,0
"Rutland County,Vermont",1,17,24,7,2,5,7,8,4,4,Rutland County,Vermont,73,116,98,178,100,140,116,204,110,184
"Washington County,Vermont",0,5,5,9,53,11,29,39,13,23,Washington County,Vermont,7,15,12,11,23,20,32,60,36,62
"Windham County,Vermont",1,2,5,7,8,172,211,55,9,5,Windham County,Vermont,58,85,69,113,83,107,95,124,78,133
"Windsor County,Vermont",2,4,8,17,2,14,5,12,10,17,Windsor County,Vermont,51,93,71,185,113,121,144,166,79,161
"Vermont,Vermont",0,0,0,0,0,0,0,0,0,0,Vermont,Vermont,0,0,0,2,0,0,18,3,1,0
"Accomack County,Virginia",2,1,0,1,0,2,0,1,0,0,Accomack County,Virginia,3,4,7,7,3,6,5,7,1,1
"Albemarle County,Virginia",1,0,1,3,4,9,2,2,2,3,Albemarle County,Virginia,43,43,31,30,32,37,25,42,22,20
"Alleghany County,Virginia",0,0,0,0,0,0,0,0,0,0,Alleghany County,Virginia,0,0,0,0,0,1,0,2,5,0
"Amelia County,Virginia",0,0,0,0,0,0,1,0,0,0,Amelia County,Virginia,0,0,1,1,1,1,2,2,2,0
"Amherst County,Virginia",0,4,2,0,1,2,1,1,0,0,Amherst County,Virginia,5,6,13,5,4,9,4,4,2,7
"Appomattox County,Virginia",0,0,0,0,0,0,0,0,2,1,Appomattox County,Virginia,1,3,0,4,1,2,0,0,0,1
"Arlington County,Virginia",18,18,39,20,25,27,34,53,54,37,Arlington County,Virginia,16,21,10,34,28,24,5,1,10,12
"Augusta County,Virginia",1,0,4,3,6,4,18,22,10,4,Augusta County,Virginia,35,35,25,17,27,43,14,50,39,25
"Bath County,Virginia",0,0,0,0,0,0,0,0,0,0,Bath County,Virginia,0,0,0,0,0,1,0,0,2,4
"Bedford County,Virginia",0,0,3,2,8,0,1,2,0,0,Bedford County,Virginia,5,11,19,10,5,10,14,6,5,22
"Bland County,Virginia",0,0,0,0,0,0,0,0,0,1,Bland County,Virginia,0,0,0,0,2,0,2,0,1,2
"Botetourt County,Virginia",1,0,1,0,0,0,0,0,0,0,Botetourt County,Virginia,0,0,0,0,3,5,4,1,3,12
"Brunswick County,Virginia",0,0,0,0,0,1,1,2,0,0,Brunswick County,Virginia,0,0,1,2,0,0,0,0,0,0
"Buchanan County,Virginia",0,0,0,0,0,0,0,0,0,0,Buchanan County,Virginia,0,0,1,0,0,0,0,1,0,0
"Buckingham County,Virginia",0,0,0,1,0,2,0,2,1,0,Buckingham County,Virginia,1,1,1,1,0,2,1,1,1,0
"Campbell County,Virginia",0,0,0,0,0,0,0,0,0,1,Campbell County,Virginia,2,9,5,2,2,5,3,1,2,10
"Caroline County,Virginia",0,0,2,0,2,2,1,1,0,0,Caroline County,Virginia,0,2,2,5,3,7,5,2,4,3
"Carroll County,Virginia",0,0,0,0,0,0,6,0,0,0,Carroll County,Virginia,0,3,8,20,31,35,31,78,44,34
"Charles City County,Virginia",0,0,0,0,0,0,1,0,0,0,Charles City County,Virginia,1,0,1,1,0,0,0,1,1,0
"Charlotte County,Virginia",0,0,7,12,6,17,4,0,0,0,Charlotte County,Virginia,0,0,1,0,0,1,0,1,1,0
"Chesterfield County,Virginia",1,1,6,1,2,3,1,5,6,1,Chesterfield County,Virginia,6,14,13,18,18,18,22,20,6,12
"Clarke County,Virginia",2,1,0,1,0,1,1,1,2,2,Clarke County,Virginia,22,17,8,12,9,9,14,9,11,8
"Craig County,Virginia",0,0,0,0,0,0,0,0,0,0,Craig County,Virginia,0,0,0,0,0,0,0,0,1,2
"Culpeper County,Virginia",0,0,1,8,2,15,0,2,0,0,Culpeper County,Virginia,11,9,16,9,6,10,4,14,23,12
"Cumberland County,Virginia",0,0,0,0,0,0,0,0,0,0,Cumberland County,Virginia,0,0,0,0,2,1,1,0,0,1
"Dickenson County,Virginia",0,0,0,0,0,0,0,0,0,0,Dickenson County,Virginia,0,0,0,0,0,0,0,1,0,0
"Dinwiddie County,Virginia",0,0,0,0,0,0,2,0,0,0,Dinwiddie County,Virginia,1,1,0,0,1,1,2,5,0,1
"Essex County,Virginia",0,0,0,0,0,0,0,1,2,2,Essex County,Virginia,0,1,1,1,0,0,0,0,0,0
"Fairfax County,Virginia",29,60,185,197,332,781,777,507,490,368,Fairfax County,Virginia,203,126,148,243,274,191,208,175,118,113
"Fauquier County,Virginia",2,3,5,11,7,8,78,6,34,9,Fauquier County,Virginia,21,17,29,27,23,29,19,31,38,32
"Floyd County,Virginia",1,2,3,0,0,4,1,0,0,0,Floyd County,Virginia,14,8,33,50,47,53,73,52,34,32
"Fluvanna County,Virginia",0,1,0,0,0,0,0,0,0,1,Fluvanna County,Virginia,2,2,3,7,8,3,11,8,1,12
"Franklin County,Virginia",1,0,0,3,5,3,3,1,1,0,Franklin County,Virginia,0,0,2,2,1,3,1,3,3,1
"Frederick County,Virginia",0,3,1,0,3,14,7,9,13,6,Frederick County,Virginia,77,44,58,33,30,37,38,56,38,42
"Giles County,Virginia",0,0,0,0,0,0,0,3,0,0,Giles County,Virginia,3,0,10,6,16,12,20,11,16,7
"Gloucester County,Virginia",2,1,1,5,25,60,61,22,2,6,Gloucester County,Virginia,0,0,1,2,1,2,2,3,0,2
"Goochland County,Virginia",0,0,0,0,0,0,0,0,0,2,Goochland County,Virginia,3,1,1,2,1,1,0,2,0,0
"Grayson County,Virginia",0,0,0,0,0,0,0,0,0,1,Grayson County,Virginia,0,2,0,8,8,13,12,21,23,10
"Greene County,Virginia",0,0,0,1,0,0,0,0,0,2,Greene County,Virginia,10,6,7,7,7,11,9,6,9,7
"Greensville County,Virginia",0,0,0,0,0,0,0,0,0,0,Greensville County,Virginia,0,0,0,1,0,0,0,0,0,0
"Halifax County,Virginia",0,1,4,2,0,2,8,6,1,2,Halifax County,Virginia,0,0,0,0,1,0,0,0,0,1
"Hanover County,Virginia",1,2,4,4,1,3,1,1,1,0,Hanover County,Virginia,5,6,1,6,3,1,3,8,0,1
"Henrico County,Virginia",1,0,2,2,0,3,1,3,7,2,Henrico County,Virginia,9,6,15,19,5,10,9,12,7,4
"Henry County,Virginia",0,0,2,0,2,0,0,0,2,0,Henry County,Virginia,0,0,2,3,2,3,3,3,4,3
"Highland County,Virginia",0,0,0,0,0,0,0,0,0,0,Highland County,Virginia,0,0,0,0,0,0,0,1,0,2
"Isle of Wight County,Virginia",0,0,0,0,4,0,0,0,0,1,Isle of Wight County,Virginia,0,0,0,1,1,2,0,3,0,0
"James City County,Virginia",0,0,1,1,3,1,0,0,4,4,James City County,Virginia,8,4,2,2,1,2,0,0,1,2
"King and Queen County,Virginia",0,0,0,0,0,0,0,0,0,0,King and Queen County,Virginia,0,0,1,0,0,0,0,2,0,0
"King George County,Virginia",0,1,1,0,1,0,0,0,0,0,King George County,Virginia,3,6,6,5,6,8,5,7,2,9
"King William County,Virginia",0,0,0,0,0,0,0,0,0,0,King William County,Virginia,1,0,1,0,0,2,0,1,0,1
"Lancaster County,Virginia",0,0,0,1,4,0,0,1,0,0,Lancaster County,Virginia,0,0,0,0,1,3,0,1,0,0
"Lee County,Virginia",0,0,0,0,0,0,0,0,0,0,Lee County,Virginia,0,0,0,0,0,0,0,0,0,1
"Loudoun County,Virginia",38,41,83,89,100,217,186,142,121,49,Loudoun County,Virginia,221,261,219,167,193,194,170,218,136,161
"Louisa County,Virginia",0,1,1,1,0,0,0,1,0,0,Louisa County,Virginia,4,9,4,5,7,9,6,7,7,5
"Lunenburg County,Virginia",0,0,0,0,1,0,0,0,0,0,Lunenburg County,Virginia,0,2,0,1,0,1,0,0,1,0
"Madison County,Virginia",0,1,0,0,2,0,0,0,0,0,Madison County,Virginia,1,4,8,6,5,5,8,4,4,3
"Mathews County,Virginia",0,0,0,0,0,0,0,0,0,0,Mathews County,Virginia,0,1,0,0,1,1,0,2,0,0
"Mecklenburg County,Virginia",0,0,0,0,0,0,4,3,2,0,Mecklenburg County,Virginia,0,0,0,3,0,0,0,0,3,0
"Middlesex County,Virginia",0,0,0,0,0,0,0,0,0,0,Middlesex County,Virginia,0,0,0,1,1,2,1,4,0,1
"Montgomery County,Virginia",2,3,10,16,12,17,9,15,30,45,Montgomery County,Virginia,33,11,44,54,72,92,98,53,53,31
"Nelson County,Virginia",0,0,0,0,0,0,0,0,1,0,Nelson County,Virginia,7,5,3,5,7,5,4,7,8,4
"New Kent County,Virginia",0,0,0,0,0,2,3,0,0,0,New Kent County,Virginia,0,0,2,0,1,0,0,1,1,0
"Northampton County,Virginia",0,0,0,0,0,4,0,0,0,0,Northampton County,Virginia,2,5,2,1,1,1,2,1,1,0
"Northumberland County,Virginia",0,0,1,1,0,1,1,0,0,0,Northumberland County,Virginia,0,0,1,2,1,1,2,2,0,1
"Nottoway County,Virginia",0,0,0,0,0,0,0,0,0,0,Nottoway County,Virginia,0,0,3,0,3,1,3,0,0,0
"Orange County,Virginia",2,0,0,1,1,3,2,4,0,0,Orange County,Virginia,1,3,7,5,4,5,6,10,5,6
"Page County,Virginia",0,0,0,0,0,0,0,1,0,1,Page County,Virginia,7,9,6,9,12,18,6,11,10,7
"Patrick County,Virginia",0,0,0,0,0,0,0,1,0,0,Patrick County,Virginia,0,0,0,2,5,1,0,5,3,2
"Pittsylvania County,Virginia",0,1,0,2,0,1,0,2,3,0,Pittsylvania County,Virginia,1,1,8,5,5,0,0,0,0,1
"Powhatan County,Virginia",0,0,1,0,0,0,0,0,1,0,Powhatan County,Virginia,1,0,2,0,0,4,0,1,1,0
"Prince Edward County,Virginia",0,1,0,1,1,2,2,0,0,0,Prince Edward County,Virginia,1,3,1,1,1,5,3,1,2,0
"Prince George County,Virginia",0,0,0,3,0,0,0,1,4,1,Prince George County,Virginia,1,1,3,1,0,1,0,1,2,0
"Prince William County,Virginia",8,22,11,17,11,25,31,18,35,29,Prince William County,Virginia,25,27,29,53,49,62,55,66,39,27
"Pulaski County,Virginia",1,0,0,0,0,1,1,0,0,3,Pulaski County,Virginia,20,1,21,28,42,61,65,36,22,31
"Rappahannock County,Virginia",3,0,1,0,0,0,3,1,2,0,Rappahannock County,Virginia,5,1,10,6,3,9,4,5,4,4
