,full_name,id
2,"Texas, USA",e0060cda70f5f341
3,"Carson City, NV",f2390622c570faf1
4,"Florida, USA",4ec01c9dbc693497
5,"Murrieta, CA",c4095a8d389bd271
6,"Denver, CO",b49b3053b5c25bf5
7,"Virginia, USA",5635c19c2b5078d1
8,"Ironwood, MI",fad57731f983ca1d
9,"Arizona, USA",a612c69b44b2e5da
10,"Maine, USA",463f5d9615d7d1be
11,"Massachusetts, USA",cd450c94084cbf9b
12,"Windsor, CT",013626d32a564272
13,"Glen Ridge, NJ",c4dab45ef7581417
14,"New York, USA",94965b2c45386f87
15,"Fort Lauderdale, FL",6c686af766d8429c
16,"Connecticut, USA",e86b380cfefcced5
17,"Pike Creek, DE",51b99055e77ef76b
18,"Wellington, FL",0113afc024d5e0bc
19,"Washington, DC",01fbe706f872cb32
20,"Syracuse, NY",138181506c13418e
21,Carrier Dome,07d9e3b7c4886000
22,"Atlanta, GA",8173485c72e78ca5
23,"Niantic, CT",6b24fd2834eaa53c
24,"Groton, CT",280ad9d1d1fe1d71
25,"Stanford, CA",ed0a823456907b4c
26,"California, USA",fbd6d2f5a4e4a15e
27,"Powdersville, SC",31a93053c25b7ffd
28,"Riverhead, NY",32a21896eecf6197
29,"Foster City, CA",59bb4e6ce17a8b66
30,"Minnesota, USA",9807c5c5f7a2c6ce
31,"Las Vegas, NV",5c2b5e46ab891f07
32,"Suitland, MD",00da23b51c3aabc1
33,"Union City, GA",d1683f3c5c646d61
34,"San Francisco, CA",5a110d312052166f
35,"San Diego, CA",a592bd6ceb1319f7
36,"South Beach, San Francisco",5c92ab5379de3839
37,"Seattle, WA",300bcc6e23a88361
38,"Wisconsin, USA",7dc5c6d3bfb10ccc
39,"Napa, CA",840f120ae56c1da7
40,"Victorville, CA",5daa0c559e468ed3
41,"San Luis Obispo, CA",057f8a6fa3c286f9
42,"South Carolina, USA",6057f1e35bcc6c20
43,"Scarsdale, NY",8a9c191d2cf2e895
44,"New Britain, CT",f080a098cad5b04d
45,"Manhattan, NY",01a9a39529b27f36
46,"New London, CT",6e9c054da607b539
47,"Illinois, USA",f54a2170ff4b15f7
48,"Easley, SC",0029290613dee5f5
49,"Westminster, CO",3f871475c095f94f
50,Montville High,07d9db928b884000
51,"Hartford, CT",61c225139f635563
52,"East Providence, RI",232aebf678219af9
53,"Austin, TX",c3f37afa9efcf94b
54,"Philadelphia, PA",e4a0d228eb6be76b
55,"Santa Monica, CA",59612bd882018c51
56,"Boston, MA",67b98f17fdcf20be
57,"Pennsylvania, USA",dd9c503d6c35364b
58,"Okemos, MI",dfae4bdb9055f07e
59,"Orcutt, CA",fcfe99a296187c82
60,"Santa Maria, CA",dee4ad8775ff8102
61,"Nipomo, CA",51ca80066df113e2
62,"Granbury, TX",013401bd2ad7a235
63,"Maryland, USA",dea1eac2d7ef8878
64,"Pismo Beach, CA",7e67fd2f1eeac401
65,"Springdale, SC",66d79cfee02f5205
66,"The Colony, TX",5f6eb89a27398e90
67,"Manchester, CT",f1d134c7fd204d74
68,"Freehold, NJ",7ffbe5f2df7fa020
69,"Orono, ME",01564b04448716aa
70,"Webster City, IA",f4f6f5b9d8437108
71,"Hudson, NY",59eaa92f1e96c615
72,"Warrenton, VA",b7f225f8a370ad60
73,"Loomis Hill, NY",016240a20ac8b2ea
74,"Upland, CA",7b2a70199c4d7b6d
75,"Queensbury, NY",00d100d31d7ba850
76,Adirondack Hall,0d4cb52319d44005
77,"Northampton, MA",c27aeb5a2089da3c
78,"Richmond, VA",00f751614d8ce37b
79,"Delaware, USA",3f5897b87d2bf56c
80,"Queens, NY",00c39537733fa112
81,One Back Bay,07d9d0e680484000
82,"Morgantown, WV",bad356f8cba08b76
83,"Miami Beach, FL",0121b92345f0e2b4
84,"Goldsboro, NC",d392ccfac539947a
85,"Cromwell, CT",003dafa26e2ef4e8
86,"Lewisville, NC",50e4efe360ce8f21
87,"Deep River, CT",0a3bbdd89f813953
88,"Chelmsford, MA",00c128473c74591b
89,"Springfield, MA",9f4583bf6dae13c4
90,"Kutztown, PA",76551cc477dcd48e
91,"Lakewood, CO",f7eb2fa2fea288b1
92,"Newark, OH",0d257f2a39eb5f9d
93,"Tucson, AZ",013379ee5729a5e6
94,"Chamblee, GA",a4cff54c344ee0ad
95,"Norwich, CT",ca059e12283afa1e
96,Cromwell High School,07d9d3be71c86002
97,"Torrance, CA",c1e1a49e92ce1ba0
98,East Lyme High School,07d9e47584484000
99,"Petaluma, CA",239aa72871ae24ab
100,"Annapolis, MD",aa509e938179ea44
101,"Schaumburg, IL",918c943e88cc3e5d
102,"Riverview, FL",011aeb76023deccb
103,"Odenton, MD",3795cbef20412c50
104,"Salt Lake City, UT",bd7c511e9f8bc5da
105,"Redwood City, CA",a409256339a7c6a1
106,"Wauregan, CT",004968f036f1ed8c
107,"Corpus Christi, TX",a3d770a00f15bcb1
108,Plainfield High School,07d9e3d811884001
109,"Richardson, TX",bc7f3267d2efaf40
110,"Summerlin South, NV",0134e6167ff7f6ec
111,"Brooklyn, NY",011add077f4d2da3
112,"Coconut Creek, FL",0af0a491a5194920
113,"Colorado, USA",e21c8e4914eef2b3
114,"Overland Park, KS",ef975175b1003544
115,"Michigan, USA",67d92742f1ebf307
116,"Campbell, CA",0354c827bfda68de
117,"Palmer, AK",6259f7d715663d4a
118,"New Orleans, LA",dd3b100831dd1763
119,"St Clair Shores, MI",74316979ec360e9f
120,"Elkton, MD",a48a6bae6306ab6b
121,"Harrison, NY",00efea4f0eed2bc6
122,"East Hartford, CT",a0399dae44255711
123,"New Haven, CT",795003fb11ee9829
124,"Ithaca, NY",ae76bffcaf2bf545
125,"Staten Island, NY",00c55f041e27dc51
126,"Rocky Hill, CT",0087044712e427d4
127,"Maryville, TN",01092ff657add392
128,"Round Lake Beach, IL",6a2d097551205962
129,"Los Angeles, CA",3b77caf94bfc81fe
130,"Valparaiso, IN",fcb1fb67eef60e00
131,"Sausalito, CA",c7b003d493c9e5ee
132,"Raleigh, NC",161d2f18e3a0445a
133,"Scottdale, MI",016f93c0697d4435
134,"New Jersey, USA",65b4760a2b411e11
135,"Oswego, NY",2bf0b14f23e6d6b8
136,"Leesburg, VA",594ec79d61a7f536
137,"New Hampshire, USA",226b21641df42460
138,"North Syracuse, NY",ad1832ff3a023a30
139,"Olive Branch, MS",003e99a82607541d
140,"Pleasant Valley, NY",00ab6dcf3af61917
141,"Ridgefield, CT",895d15f7d67b62d0
142,"Hermosa Beach, CA",4baf4d09759d33e4
143,"Eugene, OR",01241e9666cacdd2
144,"Minneapolis, MN",8e9665cec9370f0f
145,"Allen, TX",22d928cbeab790ad
146,"St Paul, MN",60e2c37980197297
147,"Black River, NY",1dab01c85e361d67
148,"Dover, NH",41fdfd56e9c5e4d3
149,"Cliffwood Beach, NJ",cd731af0a87e763e
150,"Merrimack, NH",000a400a1aba18e8
151,"Westerly, RI",5d703d71c020d4fd
152,"Seekonk, MA",012114c62eabff1d
153,"Pittsburgh, PA",946ccd22e1c9cda1
154,"Indianapolis, IN",018929347840059e
155,"Agoura Hills, CA",0d9a7f9b8f0baf12
156,"Oklahoma City, OK",9531d4e3bbafc09d
157,Norwich Free Academy,07d9d2a1b6c80001
158,"North Fond du Lac, WI",8a362c58d701a887
159,"Croydon, PA",b68a06eb5bd7e385
160,"Village Green, PA",002170dd611822f0
161,"Clinton, CT",00ec30114696324c
162,"Avon, CT",01657c6c74b81d5e
163,"Anniston, AL",48c472deb9cb7d02
164,"Fraser, CO",017479e94a577e1b
165,"Burlingame, CA",9cee92fec370baf9
166,"Eagle, ID",ee4c9750e0c1f461
167,"San Mateo, CA",432daa3153c5fef9
168,"Erie, PA",29aaa88d9fe74b50
169,"Apache Junction, AZ",bf09d4c99c2d845c
170,"Charlotte, NC",512a8a4a4c4b4be0
171,"Plano, TX",488da0de4c92ac8e
172,"Kingman, AZ",d88ba04b7e693c48
173,"Murfreesboro, TN",19e2bff2e89dc38e
174,"New Milford, CT",012aac2b777e63fc
175,"Slippery Rock, PA",87dd0b38d4a6f883
176,"North Salt Lake, UT",7813a98854e1b411
177,"Urbana, MD",014878ed15d8a5c3
178,"Rockville Centre, NY",ca9ec2cf795362f4
179,"Galveston, TX",632eeebc87aecd57
180,"Miller Place, NY",cd7c0e53b737ba45
181,The Side Door Jazz Club,0894cad259550000
182,"Simsbury, CT",01f53e757a195bf7
183,"Alafaya, FL",00d511d335cd9fb6
184,"Phoenix, AZ",5c62ffb0f0f3479d
185,"Utah, USA",1879ace9e02ace61
186,"Gouverneur, NY",e8038e3affa8e95d
187,"Rutland, VT",4e6257bfcdf04353
188,"Tennessee, USA",7f7d58e5229c6b6c
189,"East Richmond Heights, CA",a61bbe860a97f946
190,"Concord, NH",7b179e1b1fdd80d0
191,"High Bridge, NJ",309907387c788ac9
192,"Niagara Falls, NY",eec8e86da985fc44
193,"Covington, WA",397854265ee65aa6
194,"College Station, TX",00a4bbcc0dcd7572
195,"Wyomissing, PA",1e735f8fb045152d
196,"Dargin, AL",00d8b2fb4ed4382d
197,"Portola Valley, CA",025f62e9f9508d72
198,"Newmarket, NH",4ce4dcdb8205c1b7
199,"Guilford, CT",0136444405eb084a
200,"North Branford, CT",01ad247d23aef1ee
201,"Pawcatuck, CT",c9cdbca03a00179b
202,"Great Falls, MT",2c522922044e60c0
0,"Riverhead, NY",32a21896eecf6197
1,"Glastonbury, CT",014983333a17f250
2,"Mount Laurel, NJ",005d61b22f3d85eb
3,"New London, CT",6e9c054da607b539
4,"Cohoes, NY",284c8600e6f91140
5,"California, USA",fbd6d2f5a4e4a15e
6,"Washington, DC",01fbe706f872cb32
7,"Los Angeles, CA",3b77caf94bfc81fe
8,"Beverly Hills, CA",741e9df4d2522275
9,"Delaware, USA",3f5897b87d2bf56c
10,"Upland, CA",7b2a70199c4d7b6d
11,"Ankeny, IA",265f5cd93d66b1a1
12,"Las Vegas, NV",5c2b5e46ab891f07
13,"Santa Fe, NM",ebdd9f30d3abfc43
14,"Effingham, IL",9453bb4ec1984278
15,"Manhattan, NY",01a9a39529b27f36
16,"Pennsylvania, USA",dd9c503d6c35364b
17,"Connecticut, USA",e86b380cfefcced5
18,"Oswego, NY",2bf0b14f23e6d6b8
19,"Cortland, NY",9f9bf605b69794f6
20,"Hudson, NY",59eaa92f1e96c615
21,"New Hampshire, USA",226b21641df42460
22,"Milwaukee, WI",2a93711775303f90
23,"Denver, CO",b49b3053b5c25bf5
24,"Riverview, FL",011aeb76023deccb
25,"Concord, NH",7b179e1b1fdd80d0
26,"Corpus Christi, TX",a3d770a00f15bcb1
27,"Palm Valley, FL",6416fd85ecf9cf8b
28,"New Jersey, USA",65b4760a2b411e11
29,"Minnesota, USA",9807c5c5f7a2c6ce
30,"North Las Vegas, NV",01c77c227d4ab0d5
31,"Maryland, USA",dea1eac2d7ef8878
32,"Tucson, AZ",013379ee5729a5e6
33,"Odenton, MD",3795cbef20412c50
34,"Deep River, CT",0a3bbdd89f813953
35,"Roswell, GA",548a885336da5635
36,"Florida, USA",4ec01c9dbc693497
37,Lyme Bar & Grill,07d9eef73d080000
38,"Boston, MA",67b98f17fdcf20be
39,"Murfreesboro, TN",19e2bff2e89dc38e
40,"Framingham, MA",dbd1411661903bb0
41,"Colchester, CT",019f214344e13e7e
42,"Lake Butler, FL",0052cdde03f2eadb
43,"New York, USA",94965b2c45386f87
44,"Nashville, TN",00ab941b685334e3
45,"Rockland, ME",015e7b8528c2bed0
46,"Richardson, TX",bc7f3267d2efaf40
47,"Reidsville, NC",bd61aa8680f50770
48,"Fort Montgomery, NY",255ed51bf85be961
49,"Brooklyn, NY",011add077f4d2da3
50,"Brighton, CO",01ea63d31d2a506d
51,"Lakeside, VA",5c1e04e89b26b3fb
52,"Oakton, VA",015a1efa44b8123a
53,Lyme Old Lyme High School,07d9dced25880000
54,"Beckley, WV",00b233c004a70975
55,"Newington, CT",89df89b3b7ac521b
56,"Missouri, USA",2526edd24c06e60c
57,"Agua Fria, NM",01e8175b5409a6c7
58,"Oxford, AL",008b18ef28c3d13b
59,"Woodmore, MD",5f7b85a9049af1d0
60,"Virginia, USA",5635c19c2b5078d1
61,"Portland, OR",ac88a4f17a51c7fc
62,"Thonotosassa, FL",01afc45d690c1f0f
63,"Amarillo, TX",52a0517c2183cf22
64,"Mooresville, NC",eb5c40f3d165a855
65,"Southgate, FL",5c0d0e9e3c7686a7
66,"Ohio, USA",de599025180e2ee7
67,"Columbus, OH",3df0e3eb1e91170b
68,"Niantic, CT",6b24fd2834eaa53c
69,"Alaska, USA",07179f4fe0500a32
70,"Tonka Bay, MN",b5e55271a520eb4d
71,"Toms River, NJ",259d4fab72f5d95c
72,"Portland, ME",34b5e468ea4e8110
73,"South Charleston, WV",b8018050c8b66e62
74,"Paradise, NV",8fa6d7a33b83ef26
75,"Indiana, USA",1010ecfa7d3a40f8
76,"Whitmore Village, HI",0131e10d6e8ed217
77,"Chino Valley, AZ",011ea0d141516bff
78,"Tennessee, USA",7f7d58e5229c6b6c
79,"Richmond, TX",c3bf7e4412fa281d
80,"Johnson City, TN",4185eba3c7183f0b
81,"Bloomington, CA",ad5f36a1f04723c0
82,"Independence, MO",04b4aca917b0103d
83,"The Colony, TX",5f6eb89a27398e90
84,"New Mexico, USA",71d65c0e6d94efab
85,"Sutton, MA",003aa315424ba04e
86,"Houston, TX",1c69a67ad480e1b1
87,"Pleasant Valley, NY",00ab6dcf3af61917
88,"Mesa, AZ",44d207663001f00b
89,"Palm Bay, FL",9979d3480f2d1e45
90,"St Paul, MN",60e2c37980197297
91,"East Haven, CT",eef3c9f5ea16259a
92,"Trumbull, CT",04cd3cb46669a6c5
93,"Norman, OK",27de1a6e27075587
94,"Westmont, NJ",015b5e5c2cb83320
95,"Providence, RI",7b93be1d864cedbb
96,"Groton, CT",280ad9d1d1fe1d71
97,"Montpelier, VT",495a55057ac886b9
98,"Middletown, DE",01c4343517e7cc35
99,"Anchorage, AK",7a863bb88e5bb33c
100,"North Salt Lake, UT",7813a98854e1b411
101,"Austin, TX",c3f37afa9efcf94b
102,"Staunton, VA",d72afa3c3f1d73af
103,"Sugar Land, TX",7a41192a2879ee24
104,"Colchester, VT",001db76a575b198a
105,"New Britain, CT",f080a098cad5b04d
106,"Pittsburgh, PA",946ccd22e1c9cda1
107,"Lakewood, CO",f7eb2fa2fea288b1
108,"Reisterstown, MD",0019b30073d7f767
109,"Norwich, CT",ca059e12283afa1e
110,"Montgomery, AL",7f061ded71fdc974
111,"Queens, NY",00c39537733fa112
112,Bacon Academy,07d9dbb1ccc80002
113,"San Jose, CA",7d62cffe6f98f349
114,"Great Neck, NY",c9f2dd04c9ba49c0
115,"Utah, USA",1879ace9e02ace61
116,"Druid Hills, GA",e898916fab5ef970
117,"Baltimore, MD",c0b8e8dc81930292
118,"Miami, FL",04cb31bae3b3af93
119,"Minneapolis, MN",8e9665cec9370f0f
120,"Long Beach, CA",01c060cf466c6ce3
121,"Diamond Bar, CA",771f8196d3598fe8
122,"Wisconsin, USA",7dc5c6d3bfb10ccc
123,"San Ramon, CA",4ccb1b26b2b91248
124,"Brentwood, CA",d49a48f3c233112c
125,"Raleigh, NC",161d2f18e3a0445a
126,"Bismarck, ND",3cd12646c811c87e
127,"Buena Vista, VA",8a608611b442f2b7
128,"Branford, CT",01e2c8c75b1868ca
129,"Tolland, CT",016a1b8069f09434
130,"Rohnert Park, CA",5cda0a6ac9cf8725
131,"Moriches, NY",b6cbb3253bdd3fb4
132,"Inglewood-Finn Hill, WA",5aca79f0ebd329ee
133,"Arizona, USA",a612c69b44b2e5da
134,"Scottsdale, AZ",0a0de7bd49ef942d
135,"Miami Beach, FL",0121b92345f0e2b4
136,"North Carolina, USA",3b98b02fba3f9753
137,"Kirkland, WA",ba4471e5bc687736
138,"Horseheads, NY",b38ed6e85a8d3a22
139,"Philadelphia, PA",e4a0d228eb6be76b
140,"Kennedy Township, PA",3f0085ad1a49fff2
141,"Plaistow, NH",010c0c88551b58ec
142,"College Station, TX",00a4bbcc0dcd7572
143,U.S. Department of Health and Human Services (HHS),07d9d26197482001
144,"San Diego, CA",a592bd6ceb1319f7
145,"Fairfield, OH",010dd00546dbccf2
146,Rolling Meadows Elementary,07d9e5b1b4482002
147,"North Myrtle Beach, SC",e5797011cad97adf
148,"Santa Clara, CA",4b58830723ec6371
149,"Wyomissing, PA",1e735f8fb045152d
150,"Kentucky, USA",6ffcf3b0b904bbcb
151,The Westin Lake Las Vegas Resort & Spa,07d9f48ef5c85001
152,"Herkimer, NY",df0e757be1b40a51
153,"Rosemont, IL",f48e110211eee6ef
154,"Cincinnati, OH",e444ecd51bd16ff3
155,"Findlay, OH",20a30e29568f7ddc
156,"Cascades, VA",0128a31e4b8eea93
157,Westminster Presbyterian Church,07d9f5be8e081000
158,"Tampa, FL",dc62519fda13b4ec
159,"Olive Branch, MS",003e99a82607541d
160,"Berkeley, MO",e6610919d60bcae1
161,"Nashua, NH",db6cee8d55fe4a29
162,"Jefferson City, MO",01cace72701072d0
163,"Glen Cove, NY",4826a23b5615942a
164,"Matinecock, NY",01c4d4d023b93105
165,"Braintree, MA",3846ebded61e1cc3
166,"Reno, NV",4b25aded08900fd8
167,"Waterbury, CT",f9a4ed4d94a9b93f
168,"Encinitas, CA",1f6b47c3f3352385
169,"Mesquite, TX",07ff830817b8e718
170,"Franklin, TN",cc631a80adacd459
171,"Okemos, MI",dfae4bdb9055f07e
172,"Barrington, RI",171f28605a266e2d
0,"New Jersey, USA",65b4760a2b411e11
1,"Cincinnati, OH",e444ecd51bd16ff3
2,"Riverhead, NY",32a21896eecf6197
3,"Connecticut, USA",e86b380cfefcced5
4,"Wyomissing, PA",1e735f8fb045152d
5,"White Bear Lake, MN",4afbe81ac7ebf3ea
6,"Portland, OR",ac88a4f17a51c7fc
7,"Chicago, IL",1d9a5370a355ab0c
8,"Lombard, IL",9f3d755fe1a081a4
9,"North Platte, NE",11b88122ad94aae2
10,"Atlanta, GA",8173485c72e78ca5
11,"Minnesota, USA",9807c5c5f7a2c6ce
12,"Fremont, CA",30344aecffe6a491
13,"Philadelphia, PA",e4a0d228eb6be76b
14,"Seattle, WA",300bcc6e23a88361
15,"Riverview, FL",011aeb76023deccb
16,"Okemos, MI",dfae4bdb9055f07e
17,"California, USA",fbd6d2f5a4e4a15e
18,"Plano, TX",488da0de4c92ac8e
19,"Washington, DC",01fbe706f872cb32
20,"Georgia, USA",7142eb97ae21e839
21,"Montclair, CA",3153d677b795e293
22,"Upland, CA",7b2a70199c4d7b6d
23,"Austin, TX",c3f37afa9efcf94b
24,"New London, CT",6e9c054da607b539
25,"Simi Valley, CA",c84cc6061e2af8da
26,"Morrisville, NC",0122292c5bc9ff29
27,"Brooklyn, NY",011add077f4d2da3
28,"Indiana, USA",1010ecfa7d3a40f8
29,"New Hampshire, USA",226b21641df42460
30,"Shrewsbury, MA",00c58042087a6212
31,"Colorado, USA",e21c8e4914eef2b3
32,"Rhode Island, USA",6d50765616ee2e60
33,"Richardson, TX",bc7f3267d2efaf40
34,"Brighton, NY",94779fa8bb1f79a8
35,"Nashville, TN",00ab941b685334e3
36,"Scarsdale, NY",8a9c191d2cf2e895
37,"Oxnard, CA",a3c0ae863771d69e
38,"Springfield, MA",9f4583bf6dae13c4
39,"Ohio, USA",de599025180e2ee7
40,Valley Regional High School,07d9dc6cc3081001
41,"Deep River, CT",0a3bbdd89f813953
42,"South Carolina, USA",6057f1e35bcc6c20
43,"Windsor, CT",013626d32a564272
44,"Denver, CO",b49b3053b5c25bf5
45,"North Dakota, USA",7d893ca2441b0c21
46,"Maryland, USA",dea1eac2d7ef8878
47,"Middletown, CT",8c814b789b5f7574
48,"Toms River, NJ",259d4fab72f5d95c
49,"Manhattan, NY",01a9a39529b27f36
50,"Putnam Lake, NY",dd59c9951f0f0755
51,"Pennsylvania, USA",dd9c503d6c35364b
52,"Staten Island, NY",00c55f041e27dc51
53,"Newtown, CT",007f7e0455964ae8
54,"Upper Arlington, OH",61f73dd1739509f0
55,"Moriches, NY",b6cbb3253bdd3fb4
56,"Johns Creek, GA",00975c9578f9e109
57,"Portland, ME",34b5e468ea4e8110
58,"Pittsburgh, PA",946ccd22e1c9cda1
59,"Mystic, CT",f0b6719e74702740
60,"Albuquerque, NM",813a485b26b8dae2
61,"San Diego, CA",a592bd6ceb1319f7
62,"Bethesda, MD",864ff125241f172f
63,"Finksburg, MD",01bc88e16f87ded6
64,"Minneapolis, MN",8e9665cec9370f0f
65,"Fall River, MA",1496f43fd8a3341f
66,"Baltimore, MD",c0b8e8dc81930292
67,"Norwich, CT",ca059e12283afa1e
68,"Olympia, WA",375aa1ab4abd79b1
69,"Cascades, VA",0128a31e4b8eea93
70,"Columbus, OH",3df0e3eb1e91170b
71,"Cumberland, RI",012bca3721fb4c4e
72,"Littleton, CO",910868722e1e4825
73,"Pismo Beach, CA",7e67fd2f1eeac401
74,"East Lansing, MI",aeca883f15e2aa85
75,"Incline Village, NV",00e4904f24a100dc
76,"Groton, CT",280ad9d1d1fe1d71
77,"Palm Bay, FL",9979d3480f2d1e45
78,"Winston-Salem, NC",24a53a1880093fa9
79,"Garland, TX",7c01d867b8e8c494
80,"Urbana, IL",497789c72fadba82
81,"Los Angeles, CA",3b77caf94bfc81fe
82,"Westbrook Center, CT",009c8eac35ebae31
83,"Virginia, USA",5635c19c2b5078d1
84,"Florida, USA",4ec01c9dbc693497
85,"Waterford, CT",01a04a3016dfccf7
86,"Chelmsford, MA",00c128473c74591b
87,Ziegfeld Ballroom,0c797bbede544000
88,"Springfield, PA",2b622acc57380b8e
89,"Napa, CA",840f120ae56c1da7
90,"Massachusetts, USA",cd450c94084cbf9b
91,"Arbutus, MD",332025cb8fc55ee8
92,"Barnstable Town, MA",072afef2aa2f1bf5
93,"Odenton, MD",3795cbef20412c50
94,"Bradenton, FL",008338532a26abed
95,"Scottsdale, AZ",0a0de7bd49ef942d
96,Massachusetts General Hospital,07d9c931c8c86000
97,"Stamford, CT",468bfe7c705fbc37
98,"Cutler, FL",c1eb584e4c62b91f
99,Animal Medical Center,0804d2efba968000
100,"Riverside, CT",01ca6b325930d4fb
101,"Worcester, MA",28db2dbc4240f0b2
102,"Mississippi, USA",43d2418301bf1a49
103,"Kingston, RI",2203fea4fe2288d3
104,"Tucson, AZ",013379ee5729a5e6
105,"Boston, MA",67b98f17fdcf20be
106,"Vallejo, CA",7b5667de9caf1b92
107,"New Windsor, NY",000c1d3c49f3a0ee
108,"Texas, USA",e0060cda70f5f341
109,"Germantown, MD",0b8f86488a6ebab7
110,"Superior, CO",7b9254d3f3763854
111,"Mooresville, NC",eb5c40f3d165a855
112,"Norwalk, CA",0706a21788cadb8d
113,"South Portland, ME",2438e517cb050ced
114,"Cos Cob, CT",0039ecd1691afbf9
115,"Providence, RI",7b93be1d864cedbb
116,High Peaks Resort,07d9db4446087000
117,"Columbus, GA",00b673715a35dfa7
118,"Manchester, CT",f1d134c7fd204d74
119,"Utah, USA",1879ace9e02ace61
120,"Hartford, CT",61c225139f635563
121,"Tinley Park, IL",5b0b1baf24cf0a6a
122,"Taunton, MA",642651131f2e976b
123,"Melbourne, FL",d970e7fd69eaf4ec
124,Abraham Ribicoff Federal Courthouse,07d9f5e049885003
125,"Cambridge, MA",8193d87541f11dfb
126,"New York, USA",94965b2c45386f87
127,"Coventry, CT",7c985bb5252c7aba
128,"Stratford, CT",9133850ec8827e0a
129,"New Rochelle, NY",11cdb607ab2f17bb
130,"Rutherford, NJ",25d1ef4322ba8e3c
131,"Louisiana, USA",1c73ebb264e145ee
132,"East Fishkill, NY",01fc705709b34e31
133,"Salem, OR",c8022ca5114d7ea9
134,"North Little Rock, AR",31bb014b56203c53
135,"Truckee, CA",00e2ddb9544ba5bd
136,"San Ramon, CA",4ccb1b26b2b91248
137,"Rosemont, IL",f48e110211eee6ef
138,"Vineyard Haven, MA",c9ef999877b4813e
139,"Durham, NC",bced47a0c99c71d0
140,"Coram, NY",92e1e697abf56722
141,"Visalia, CA",981989c5b11d5119
142,"Newton, NJ",8b70d755ddedd87c
143,"Elmwood Park, NJ",b2739f396d871412
144,"West Jordan, UT",cb224c3c6c1ee882
145,"Washington, USA",bc3a38d3d5999b4b
146,"Forest, MS",5565eef4dd007021
147,"Candler-McAfee, GA",7202b2c7918d203e
148,"Long Hill, CT",242937dfd73dc7cc
149,"Jewett City, CT",4a7eecc75bb43418
150,"Isla Vista, CA",d82e2984d5b9a65e
151,"Greenwich, CT",005bdbe763d96c1d
152,First Congregational Church Of Old Lyme,07d9cb0930c85001
153,"North Carolina, USA",3b98b02fba3f9753
154,"Olive Branch, MS",003e99a82607541d
155,"Pembroke Pines, FL",5727d936119423c0
156,Old Lyme Country Club,07d9f5eeb4c84000
157,"Murfreesboro, TN",19e2bff2e89dc38e
158,"West Virginia, USA",2d83c71ce16cd187
159,"Richmond, TX",c3bf7e4412fa281d
160,"Bellefonte, PA",00a1b27a36092a2f
161,Rocky Neck State Park,07d9e43730087001
162,"New York, NY",27485069891a7938
163,"Ann Arbor, MI",92b2158a6d509767
164,"Stonington, CT",00574b3635c861ab
165,"Portage, MI",3af1aa005c106143
166,"Bon Air, VA",bf16dab6b130c4ca
167,"Ontario, CA",895f19a3c08d3d35
168,"Omaha, NE",a84b808ce3f11719
169,"Agoura Hills, CA",0d9a7f9b8f0baf12
170,"Houston, TX",1c69a67ad480e1b1
171,"Lake Katrine, NY",0148cb2f32377bf1
172,"New Britain, CT",f080a098cad5b04d
173,East Lyme Middle School,07d9eef54e083005
174,East Lyme High School,07d9e47584484000
175,"North Richland Hills, TX",c79a0302b462ea2f
176,"Hoover, AL",56c9f474a934e9fe
177,"St Louis, MO",0570f015c264cbd9
178,"Mitchellville, MD",88d98a18d182d678
179,"Cary, NC",5c6bd208d7ddf9f6
180,"Syracuse, NY",138181506c13418e
181,"Murrells Inlet, SC",f5d9845d07a82c46
182,JW Marriott Denver Cherry Creek,07d9d2cb12881003
0,"Maryland, USA",dea1eac2d7ef8878
1,"Manhattan, NY",01a9a39529b27f36
2,"Connecticut, USA",e86b380cfefcced5
3,"Vineyard Haven, MA",c9ef999877b4813e
4,"Worcester, MA",28db2dbc4240f0b2
5,"Northampton, MA",c27aeb5a2089da3c
6,"Ottawa, KS",f9baf5a5a71637b5
7,"Kansas, USA",27c45d804c777999
8,"Norwich, CT",ca059e12283afa1e
9,"Brooklyn, NY",011add077f4d2da3
10,"Cascades, VA",0128a31e4b8eea93
11,"Boston, MA",67b98f17fdcf20be
12,"East Lake-Orient Park, FL",01af119d415cd7d2
13,"Riverview, FL",011aeb76023deccb
14,"New Hope, MN",76462ec13e8f0150
15,"Dunedin, FL",608a091166e5ddb0
16,"Washington, DC",01fbe706f872cb32
17,"New York, USA",94965b2c45386f87
18,"Hartford, CT",61c225139f635563
19,"Millburn, NJ",1935ab8020a2553b
20,"Mooresville, NC",eb5c40f3d165a855
21,"Pennsylvania, USA",dd9c503d6c35364b
22,"Maine, USA",463f5d9615d7d1be
23,"New London, CT",6e9c054da607b539
24,"Beverly, MA",7dea5f8c907d1ea2
25,"Philadelphia, PA",e4a0d228eb6be76b
26,"Greenwich, CT",005bdbe763d96c1d
27,"Portland, OR",ac88a4f17a51c7fc
28,"Suffern, NY",af6c10d77b4deae1
29,"Ohio, USA",de599025180e2ee7
30,"Niles, IL",653aabd8c2d3e4d2
31,"Bethesda, MD",864ff125241f172f
32,"Chelmsford, MA",00c128473c74591b
33,"Suncook, NH",be8d0270ed98f143
34,"Upland, CA",7b2a70199c4d7b6d
35,"Stony Brook, NY",8241555e75571517
36,"Easton, MA",009abfd544f2578d
37,"Grapevine, TX",352cf4e7314da0b4
38,"Wauregan, CT",004968f036f1ed8c
